open_time,close_time,open,high,low,close,trade_count
2026-03-13 16:20:00+00:00,2026-03-13 16:24:59.999000+00:00,0.10412742,0.10442171,0.10408368,0.1041,300
2026-03-13 16:25:00+00:00,2026-03-13 16:29:59.999000+00:00,0.1041,0.1041978,0.1035,0.1039628,300
2026-03-13 16:30:00+00:00,2026-03-13 16:34:59.999000+00:00,0.10397919,0.10449777,0.10397919,0.1044,300
2026-03-13 16:35:00+00:00,2026-03-13 16:39:59.999000+00:00,0.1044,0.10489214,0.1044,0.10484613,300
2026-03-13 16:40:00+00:00,2026-03-13 16:44:59.999000+00:00,0.10483961,0.10510541,0.10483961,0.10509282,300
2026-03-13 16:45:00+00:00,2026-03-13 16:49:59.999000+00:00,0.10507833,0.10526738,0.10493306,0.1052,300
2026-03-13 16:50:00+00:00,2026-03-13 16:54:59.999000+00:00,0.1052,0.10521651,0.1049,0.1051,300
2026-03-13 16:55:00+00:00,2026-03-13 16:59:59.999000+00:00,0.1051,0.1051,0.1048,0.1049,300
2026-03-13 17:00:00+00:00,2026-03-13 17:04:59.999000+00:00,0.1049,0.10507788,0.10477231,0.10495484,300
2026-03-13 17:05:00+00:00,2026-03-13 17:09:59.999000+00:00,0.10495386,0.10509647,0.10484169,0.10502449,300
2026-03-13 17:10:00+00:00,2026-03-13 17:14:59.999000+00:00,0.1050245,0.1051,0.1048,0.105,300
2026-03-13 17:15:00+00:00,2026-03-13 17:19:59.999000+00:00,0.105,0.1052087,0.10480557,0.1051,300
2026-03-13 17:20:00+00:00,2026-03-13 17:24:59.999000+00:00,0.1051,0.1051,0.10452555,0.10452555,300
2026-03-13 17:25:00+00:00,2026-03-13 17:29:59.999000+00:00,0.10451801,0.1046,0.1039,0.1041,300
2026-03-13 17:30:00+00:00,2026-03-13 17:34:59.999000+00:00,0.10404394,0.10410434,0.10387825,0.10405594,300
2026-03-13 17:35:00+00:00,2026-03-13 17:39:59.999000+00:00,0.1041,0.1042,0.10375493,0.1039,300
2026-03-13 17:40:00+00:00,2026-03-13 17:44:59.999000+00:00,0.1039,0.1039,0.1032,0.1034,300
