Datetime,open,high,low,close,volume,vd,cvd,buy_frac,cvd_3,cvd_6,cvd_12,cvd_24,cvd_ma_3,cvd_ma_6,cvd_ma_12,cvd_ma_24,cvd_ratio_3,cvd_ratio_6,cvd_ratio_12,cvd_ratio_24,cvd_div_3,cvd_div_6,cvd_div_12,cvd_div_24,ofi_raw,ofi_norm,ofi_sum_3,ofi_sum_6,ofi_sum_12,ofi_sum_24,ofi_mean_3,ofi_mean_6,ofi_mean_12,ofi_mean_24,ofi_std_3,ofi_std_6,ofi_std_12,ofi_std_24,ofi_pct_3,ofi_pct_6,ofi_pct_12,ofi_pct_24,vpin_12,vpin_24,vpin_48,vpin_chg_12,vpin_chg_24,vpin_chg_48,vpin_price_ratio_12,vpin_price_ratio_24,vpin_price_ratio_48,roll_spread_12,roll_spread_24,roll_spread_48,roll_spread_bps_12,roll_spread_bps_24,roll_spread_bps_48,roll_spread_ratio,illiq_raw,illiq_3,illiq_6,illiq_12,illiq_24,illiq_std_3,illiq_std_6,illiq_std_12,illiq_std_24,illiq_z_3,illiq_z_6,illiq_z_12,illiq_z_24,illiq_ratio,ms_flow_score,ms_informed_score,ms_liquidity_stress,ms_composite
2025-03-18 00:00:00+00:00,14.033583641052246,14.06810188293457,13.765619277954102,13.82958698272705,2293600,-1323518.9096959427,-1323518.9096959427,0.21147564752006826,-15265095.926006552,-2849307.813450806,148202029.06433624,110459951.21895792,-5088365.308668851,-474884.6355751343,12350169.088694686,4602497.96745658,-0.3917071191046602,-0.055010462123119726,0.5296771736321773,0.33913765741434065,1.0,1.0,1.0,1.0,-1546821.9582749135,-0.3302548929274484,-12985807.694183428,-5233673.650110806,101414820.91238938,72881572.88611001,-4328602.564727809,-872278.9416851344,8451235.076032449,3036732.203587917,15872491.85360284,10848237.373887701,26284165.74206433,19401115.762928057,-0.3332198726946629,-0.10104447288392665,0.36245870616230635,0.2237633243950391,0.5296771736321773,0.3391376574143407,0.38910114899496195,-0.01888125858914247,0.08370287444727881,0.05668166781848927,6.457583489257652,19.573249291397875,3.675183213043833,0.02456317512020526,0.015035372031283873,0.012570652823541513,245.63175120205258,150.35372031283873,125.70652823541512,0.9623691513390049,0.00015970268587929708,32426036631452.895,16213018315726.447,15030285316870.635,27457913397735.49,56163542933765.984,39713622063927.734,35233360136183.63,44050236028827.4,1.1547005383792517,-0.40824829046386296,-0.42659244700975796,1.2287336656466057,1.0473740585930507,-1.6549446439025626,0.5296771736321773,-0.25383565471734526,-0.096580091690294
2025-03-18 04:00:00+00:00,13.829068183898926,14.193175315856934,13.821981430053711,14.169632911682129,10865696,9487415.712130055,8163896.802434112,0.9365765300322251,-15265095.926006552,-2849307.813450806,148202029.06433624,110459951.21895792,-5088365.308668851,-474884.6355751343,12350169.088694686,4602497.96745658,-0.3917071191046602,-0.055010462123119726,0.5296771736321773,0.33913765741434065,1.0,1.0,1.0,1.0,9969110.324677663,-0.3302548929274484,-12985807.694183428,-5233673.650110806,101414820.91238938,72881572.88611001,-4328602.564727809,-872278.9416851344,8451235.076032449,3036732.203587917,15872491.85360284,10848237.373887701,26284165.74206433,19401115.762928057,-0.3332198726946629,-0.10104447288392665,0.36245870616230635,0.2237633243950391,0.5296771736321773,0.3391376574143407,0.38910114899496195,-0.01888125858914247,0.08370287444727881,0.05668166781848927,6.457583489257652,19.573249291397875,3.675183213043833,0.02456317512020526,0.015035372031283873,0.012570652823541513,245.63175120205258,150.35372031283873,125.70652823541512,0.9623691513390049,0.00015970268587929708,32426036631452.895,16213018315726.447,15030285316870.635,27457913397735.49,56163542933765.984,39713622063927.734,35233360136183.63,44050236028827.4,1.1547005383792517,-0.40824829046386296,-0.42659244700975796,1.2287336656466057,1.0473740585930507,-1.6549446439025626,0.5296771736321773,-0.25383565471734526,-0.096580091690294
2025-03-18 08:00:00+00:00,14.159541130065918,14.223280906677246,13.711088180541992,13.734725952148438,25811392,-23428992.728440665,-15265095.926006552,0.04615015090157354,-15265095.926006552,-2849307.813450806,148202029.06433624,110459951.21895792,-5088365.308668851,-474884.6355751343,12350169.088694686,4602497.96745658,-0.3917071191046602,-0.055010462123119726,0.5296771736321773,0.33913765741434065,1.0,1.0,1.0,1.0,-21408096.060586177,-0.3302548929274484,-12985807.694183428,-5233673.650110806,101414820.91238938,72881572.88611001,-4328602.564727809,-872278.9416851344,8451235.076032449,3036732.203587917,15872491.85360284,10848237.373887701,26284165.74206433,19401115.762928057,-0.3332198726946629,-0.10104447288392665,0.36245870616230635,0.2237633243950391,0.5296771736321773,0.3391376574143407,0.38910114899496195,-0.01888125858914247,0.08370287444727881,0.05668166781848927,6.457583489257652,19.573249291397875,3.675183213043833,0.02456317512020526,0.015035372031283873,0.012570652823541513,245.63175120205258,150.35372031283873,125.70652823541512,0.9623691513390049,8.657775760835525e-05,32426036631452.895,16213018315726.447,15030285316870.635,27457913397735.49,56163542933765.984,39713622063927.734,35233360136183.63,44050236028827.4,1.1547005383792517,-0.40824829046386296,-0.42659244700975796,1.2287336656466057,1.0473740585930507,-1.6549446439025626,0.5296771736321773,-0.25383565471734526,-0.096580091690294
2025-03-18 12:00:00+00:00,13.715740203857422,13.8179292678833,13.569318771362305,13.601117134094238,0,0.0,-15265095.926006552,0.12790434500603504,-13941577.01631061,-2849307.813450806,148202029.06433624,110459951.21895792,-4647192.338770203,-474884.6355751343,12350169.088694686,4602497.96745658,-0.38011679161417095,-0.055010462123119726,0.5296771736321773,0.33913765741434065,0.0,1.0,1.0,1.0,-0.0,-0.3302548929274484,-11438985.735908514,-5233673.650110806,101414820.91238938,72881572.88611001,-3812995.245302838,-872278.9416851344,8451235.076032449,3036732.203587917,16032356.959954048,10848237.373887701,26284165.74206433,19401115.762928057,-0.3118836952352519,-0.10104447288392665,0.36245870616230635,0.2237633243950391,0.5296771736321773,0.3391376574143407,0.38910114899496195,-0.01888125858914247,0.08370287444727881,0.05668166781848927,6.457583489257652,19.573249291397875,3.675183213043833,0.02456317512020526,0.015035372031283873,0.012570652823541513,245.63175120205258,150.35372031283873,125.70652823541512,0.9623691513390049,97278109894358.69,32426036631452.895,16213018315726.447,15030285316870.635,27457913397735.49,56163542933765.984,39713622063927.734,35233360136183.63,44050236028827.4,1.1547005383792517,-0.40824829046386296,-0.42659244700975796,1.2287336656466057,1.0473740585930507,-1.6549446439025626,0.5296771736321773,-0.25383565471734526,-0.096580091690294
2025-03-18 16:00:00+00:00,13.602447509765625,13.704460144042969,13.500143051147461,13.704460144042969,5369696,5369695.994743761,-9895399.931262791,0.9999999995105646,-18059296.733696904,-2849307.813450806,148202029.06433624,110459951.21895792,-6019765.577898968,-474884.6355751343,12350169.088694686,4602497.96745658,-0.5791746822207392,-0.055010462123119726,0.5296771736321773,0.33913765741434065,0.0,1.0,1.0,1.0,2681013.2534557898,-0.3302548929274484,-18727082.80713039,-5233673.650110806,101414820.91238938,72881572.88611001,-6242360.935710129,-872278.9416851344,8451235.076032449,3036732.203587917,13202143.743526112,10848237.373887701,26284165.74206433,19401115.762928057,-0.6005910636322372,-0.10104447288392665,0.36245870616230635,0.2237633243950391,0.5296771736321773,0.3391376574143407,0.38910114899496195,-0.01888125858914247,0.08370287444727881,0.05668166781848927,6.457583489257652,19.573249291397875,3.675183213043833,0.02456317512020526,0.015035372031283873,0.012570652823541513,245.63175120205258,150.35372031283873,125.70652823541512,0.9623691513390049,0.00010325114925354345,32426036631452.895,16213018315726.447,15030285316870.635,27457913397735.49,56163542933765.984,39713622063927.734,35233360136183.63,44050236028827.4,-0.5773502691896257,-0.40824829046386296,-0.42659244700975796,1.2287336656466057,1.0473740585930507,-1.6549446439025626,0.5296771736321773,-0.25383565471734526,-0.096580091690294
2025-03-18 20:00:00+00:00,13.69715404510498,13.933042526245117,13.599699974060059,13.923892974853516,7455360,7046092.117811985,-2849307.813450806,0.972552104647662,12415788.112555746,-2849307.813450806,148202029.06433624,110459951.21895792,4138596.037518582,-474884.6355751343,12350169.088694686,4602497.96745658,0.9680884132245307,-0.055010462123119726,0.5296771736321773,0.33913765741434065,0.0,1.0,1.0,1.0,5071120.790616832,-0.3302548929274484,7752134.0440726215,-5233673.650110806,101414820.91238938,72881572.88611001,2584044.6813575407,-872278.9416851344,8451235.076032449,3036732.203587917,2536950.6688616667,10848237.373887701,26284165.74206433,19401115.762928057,0.6044522569002913,-0.10104447288392665,0.36245870616230635,0.2237633243950391,0.5296771736321773,0.3391376574143407,0.38910114899496195,-0.01888125858914247,0.08370287444727881,0.05668166781848927,6.457583489257652,19.573249291397875,3.675183213043833,0.02456317512020526,0.015035372031283873,0.012570652823541513,245.63175120205258,150.35372031283873,125.70652823541512,0.9623691513390049,0.00015424474537292554,32426036631452.895,16213018315726.447,15030285316870.635,27457913397735.49,56163542933765.984,39713622063927.734,35233360136183.63,44050236028827.4,-0.5773502691896257,-0.40824829046386296,-0.42659244700975796,1.2287336656466057,1.0473740585930507,-1.6549446439025626,0.5296771736321773,-0.25383565471734526,-0.096580091690294
2025-03-19 00:00:00+00:00,13.92198657989502,14.05646800994873,13.794673919677734,13.98292350769043,14042656,6152789.992365893,3303482.178915087,0.7190750094699284,18568578.10492164,4627001.08861103,148202029.06433624,110459951.21895792,6189526.034973879,771166.8481018384,12350169.088694686,4602497.96745658,0.6911112529761239,0.0728147871833892,0.5296771736321773,0.33913765741434065,0.0,0.0,1.0,1.0,3268661.693299197,-0.3302548929274484,11020795.73737182,-418189.9985366957,101414820.91238938,72881572.88611001,3673598.57912394,-69698.33308944928,8451235.076032449,3036732.203587917,1245445.270144214,10965845.501944125,26284165.74206433,19401115.762928057,0.41018735563980363,-0.006581026276527673,0.36245870616230635,0.2237633243950391,0.5296771736321773,0.3391376574143407,0.38910114899496195,-0.01888125858914247,0.08370287444727881,0.05668166781848927,6.457583489257652,19.573249291397875,3.675183213043833,0.02456317512020526,0.015035372031283873,0.012570652823541513,245.63175120205258,150.35372031283873,125.70652823541512,0.9623691513390049,2.1590802655789542e-05,9.302889909408617e-05,16213018315726.447,15030285316870.635,27457913397735.49,6.691515469863454e-05,39713622063927.734,35233360136183.63,44050236028827.4,-1.0675905929078737,-0.40824829046386296,-0.42659244700975796,1.2287336656466057,1.0473740585930507,-1.6549446439025626,0.5296771736321773,-0.25383565471734526,-0.096580091690294
2025-03-19 04:00:00+00:00,13.983393669128418,13.989490509033203,13.866745948791504,13.866745948791504,0,0.0,3303482.178915087,0.0,13198882.110177878,-4860414.623519025,148202029.06433624,110459951.21895792,4399627.370059293,-810069.1039198375,12350169.088694686,4602497.96745658,0.6139581489835099,-0.09226456515887257,0.5296771736321773,0.33913765741434065,0.0,0.0,1.0,1.0,-0.0,-0.3302548929274484,8339782.483916029,-10387300.32321436,101414820.91238938,72881572.88611001,2779927.4946386763,-1731216.7205357265,8451235.076032449,3036732.203587917,2570644.3464551517,9837806.222344331,26284165.74206433,19401115.762928057,0.3879326577818171,-0.19718065674037205,0.36245870616230635,0.2237633243950391,0.5296771736321773,0.3391376574143407,0.38910114899496195,-0.01888125858914247,0.08370287444727881,0.05668166781848927,6.457583489257652,19.573249291397875,3.675183213043833,0.02456317512020526,0.015035372031283873,0.012570652823541513,245.63175120205258,150.35372031283873,125.70652823541512,0.9623691513390049,83085313908088.92,27695104636029.64,30060570633741.27,15030285316870.635,27457913397735.49,47969328350539.695,46785409287229.1,35233360136183.63,44050236028827.4,1.1547005383792515,1.1333606797968463,-0.42659244700975796,1.2287336656466057,1.0473740585930507,-1.6549446439025626,0.5296771736321773,-0.25383565471734526,-0.096580091690294
2025-03-19 08:00:00+00:00,13.859967231750488,14.466550827026367,13.859967231750488,14.448067665100098,44524064,41810685.348636895,45114167.52755198,0.9695290770024597,47963475.34100279,60379263.453558534,148202029.06433624,110459951.21895792,15987825.113667598,10063210.57559309,12350169.088694686,4602497.96745658,0.8189544393300973,0.8457453622327386,0.5296771736321773,0.33913765741434065,0.0,0.0,1.0,1.0,43167374.67431845,-0.3302548929274484,46436036.367617644,54188170.411690265,101414820.91238938,72881572.88611001,15478678.78920588,9031361.735281711,8451235.076032449,3036732.203587917,24034744.58320699,16838156.163401023,26284165.74206433,19401115.762928057,0.7928741163517036,0.7590253870654551,0.36245870616230635,0.2237633243950391,0.5296771736321773,0.3391376574143407,0.38910114899496195,-0.01888125858914247,0.08370287444727881,0.05668166781848927,6.457583489257652,19.573249291397875,3.675183213043833,0.02456317512020526,0.015035372031283873,0.012570652823541513,245.63175120205258,150.35372031283873,125.70652823541512,0.9623691513390049,6.51684546881522e-05,27695104636029.64,30060570633741.27,15030285316870.635,27457913397735.49,47969328350539.695,46785409287229.1,35233360136183.63,44050236028827.4,-0.5773502691896257,-0.6425202021679616,-0.42659244700975796,1.2287336656466057,1.0473740585930507,-1.6549446439025626,0.5296771736321773,-0.25383565471734526,-0.096580091690294
2025-03-19 12:00:00+00:00,14.450039863586426,14.654062271118164,14.336642265319824,14.649206161499023,42108096,40819698.73177239,85933866.25932437,0.9847013117355435,82630384.08040929,101198962.18533093,148202029.06433624,110459951.21895792,27543461.36013643,16866493.697555155,12350169.088694686,4602497.96745658,0.9538072706534073,0.8916218177350097,0.5296771736321773,0.33913765741434065,0.0,0.0,1.0,1.0,26420872.776223853,-0.3302548929274484,69588247.4505423,80609043.18791412,101414820.91238938,72881572.88611001,23196082.4835141,13434840.53131902,8451235.076032449,3036732.203587917,21763616.73509745,17447655.20820512,26284165.74206433,19401115.762928057,0.8032611382486862,0.7102126351993958,0.36245870616230635,0.2237633243950391,0.5296771736321773,0.3391376574143407,0.38910114899496195,-0.01888125858914247,0.08370287444727881,0.05668166781848927,6.457583489257652,19.573249291397875,3.675183213043833,0.02456317512020526,0.015035372031283873,0.012570652823541513,245.63175120205258,150.35372031283873,125.70652823541512,0.9623691513390049,2.2568658082378834e-05,27695104636029.64,13847552318014.82,15030285316870.635,27457913397735.49,47969328350539.695,33919437365630.73,35233360136183.63,44050236028827.4,-0.5773502691896257,-0.40824829046386296,-0.42659244700975796,1.2287336656466057,1.0473740585930507,-1.6549446439025626,0.5296771736321773,-0.25383565471734526,-0.096580091690294
