,open,high,low,close,volume,vd,cvd,buy_frac,cvd_3,cvd_6,cvd_12,cvd_24,cvd_ma_3,cvd_ma_6,cvd_ma_12,cvd_ma_24,cvd_ratio_3,cvd_ratio_6,cvd_ratio_12,cvd_ratio_24,cvd_div_3,cvd_div_6,cvd_div_12,cvd_div_24,ofi_raw,ofi_norm,ofi_sum_3,ofi_sum_6,ofi_sum_12,ofi_sum_24,ofi_mean_3,ofi_mean_6,ofi_mean_12,ofi_mean_24,ofi_std_3,ofi_std_6,ofi_std_12,ofi_std_24,ofi_pct_3,ofi_pct_6,ofi_pct_12,ofi_pct_24,vpin_12,vpin_24,vpin_48,vpin_chg_12,vpin_chg_24,vpin_chg_48,roll_spread_12,roll_spread_24,roll_spread_48,roll_spread_bps_12,roll_spread_bps_24,roll_spread_bps_48,roll_spread_ratio,illiq_raw,illiq_3,illiq_6,illiq_12,illiq_24,illiq_std_3,illiq_std_6,illiq_std_12,illiq_std_24,illiq_z_3,illiq_z_6,illiq_z_12,illiq_z_24,illiq_ratio,ms_flow_score,ms_informed_score,ms_liquidity_stress,ms_composite
2024-03-18 00:00:00+00:00,58.26348876953125,61.20098876953125,55.470611572265625,60.55500030517578,285725184.0,221305280.5586456,221305280.5586456,0.8872694689710053,541589670.4413364,-9842546.126763463,270727259.3557919,396936480.9019388,180529890.14711213,-1640424.3544605772,22560604.946315993,16539020.037580783,0.7296512110713097,-0.005945726954802248,0.11853845907818135,0.158559734533746,1.0,1.0,1.0,1.0,114258194.98603952,0.0031327310703333135,368436426.53289545,73487516.00395416,92127567.39127117,192662056.48638308,122812142.17763181,12247919.33399236,7677297.282605931,8027585.686932628,51706810.6126644,129405094.37110798,95663666.85688683,68306604.05069295,0.4963722528227794,0.04439264994228178,0.040338235252588936,0.07696053651151637,0.11853845907818138,0.158559734533746,0.10576352019818971,0.06297948192286228,-0.07836149082518801,-0.03576611246807572,0.02898837707916029,0.008174377887005044,0.004321903400262905,289.8837707916029,81.74377887005043,43.219034002629044,0.7765388496812382,9.759525805861326e-07,1.9573942824499205e-06,2.533328304696055e-06,19789769959239.66,41151423749811.13,8.555696773045953e-07,1.7518766924183378e-06,68553774079006.72,77755435495069.72,0.45911462932854474,1.6491408985396872,-0.2886751345948129,-0.529241762814388,2.1434330399759536,1.2298143105421018,0.0,-0.2850927055351352,0.4077076467605145
2024-03-18 04:00:00+00:00,60.28448486328125,62.0382194519043,59.44862747192383,61.27425765991211,198622080.0,81430119.75832307,302735400.3169687,0.7049875818396502,541589670.4413364,-9842546.126763463,270727259.3557919,396936480.9019388,180529890.14711213,-1640424.3544605772,22560604.946315993,16539020.037580783,0.7296512110713097,-0.005945726954802248,0.11853845907818135,0.158559734533746,1.0,1.0,1.0,1.0,75915716.87989606,0.0031327310703333135,368436426.53289545,73487516.00395416,92127567.39127117,192662056.48638308,122812142.17763181,12247919.33399236,7677297.282605931,8027585.686932628,51706810.6126644,129405094.37110798,95663666.85688683,68306604.05069295,0.4963722528227794,0.04439264994228178,0.040338235252588936,0.07696053651151637,0.11853845907818138,0.158559734533746,0.10576352019818971,0.06297948192286228,-0.07836149082518801,-0.03576611246807572,0.02898837707916029,0.008174377887005044,0.004321903400262905,289.8837707916029,81.74377887005043,43.219034002629044,0.7765388496812382,9.759525805861326e-07,1.9573942824499205e-06,2.533328304696055e-06,19789769959239.66,41151423749811.13,8.555696773045953e-07,1.7518766924183378e-06,68553774079006.72,77755435495069.72,0.45911462932854474,1.6491408985396872,-0.2886751345948129,-0.529241762814388,2.1434330399759536,1.2298143105421018,0.0,-0.2850927055351352,0.4077076467605145
2024-03-18 08:00:00+00:00,60.87879943847656,64.00141906738281,59.71282958984375,63.842979431152344,257911040.0,238854270.12436765,541589670.4413364,0.9630555367547812,541589670.4413364,-9842546.126763463,270727259.3557919,396936480.9019388,180529890.14711213,-1640424.3544605772,22560604.946315993,16539020.037580783,0.7296512110713097,-0.005945726954802248,0.11853845907818135,0.158559734533746,1.0,1.0,1.0,1.0,178262514.66695985,0.0031327310703333135,368436426.53289545,73487516.00395416,92127567.39127117,192662056.48638308,122812142.17763181,12247919.33399236,7677297.282605931,8027585.686932628,51706810.6126644,129405094.37110798,95663666.85688683,68306604.05069295,0.4963722528227794,0.04439264994228178,0.040338235252588936,0.07696053651151637,0.11853845907818138,0.158559734533746,0.10576352019818971,0.06297948192286228,-0.07836149082518801,-0.03576611246807572,0.02898837707916029,0.008174377887005044,0.004321903400262905,289.8837707916029,81.74377887005043,43.219034002629044,0.7765388496812382,2.5459855175903334e-06,1.9573942824499205e-06,2.533328304696055e-06,19789769959239.66,41151423749811.13,8.555696773045953e-07,1.7518766924183378e-06,68553774079006.72,77755435495069.72,0.45911462932854474,1.6491408985396872,-0.2886751345948129,-0.529241762814388,2.1434330399759536,1.2298143105421018,0.0,-0.2850927055351352,0.4077076467605145
2024-03-18 12:00:00+00:00,63.42813491821289,63.93250274658203,60.427555084228516,61.38016891479492,267409408.0,-122050375.55952434,419539294.88181204,0.27179117131225927,198234014.32316637,-9842546.126763463,270727259.3557919,396936480.9019388,66078004.77438879,-1640424.3544605772,22560604.946315993,16539020.037580783,0.27382562379753767,-0.005945726954802248,0.11853845907818135,0.158559734533746,0.0,1.0,1.0,1.0,-156249230.8928702,0.0031327310703333135,97929000.65398574,73487516.00395416,92127567.39127117,192662056.48638308,32643000.217995245,12247919.33399236,7677297.282605931,8027585.686932628,171402809.15097913,129405094.37110798,95663666.85688683,68306604.05069295,0.1352717886660552,0.04439264994228178,0.040338235252588936,0.07696053651151637,0.11853845907818138,0.158559734533746,0.10576352019818971,0.06297948192286228,-0.07836149082518801,-0.03576611246807572,0.02898837707916029,0.008174377887005044,0.004321903400262905,289.8837707916029,81.74377887005043,43.219034002629044,0.7765388496812382,2.3502447491732953e-06,1.9573942824499205e-06,2.533328304696055e-06,19789769959239.66,41151423749811.13,8.555696773045953e-07,1.7518766924183378e-06,68553774079006.72,77755435495069.72,0.45911462932854474,1.6491408985396872,-0.2886751345948129,-0.529241762814388,2.1434330399759536,1.2298143105421018,0.0,-0.2850927055351352,0.4077076467605145
2024-03-18 16:00:00+00:00,62.90742111206055,65.0860366821289,61.75971221923828,62.44021224975586,491585024.0,-290447926.5484655,129091368.33334655,0.2045801719251872,-173644031.9836222,-9842546.126763463,270727259.3557919,396936480.9019388,-57881343.99454073,-1640424.3544605772,22560604.946315993,16539020.037580783,-0.17075729924248279,-0.005945726954802248,0.11853845907818135,0.158559734533746,1.0,1.0,1.0,1.0,-69047046.4756071,0.0031327310703333135,-47033762.70151742,73487516.00395416,92127567.39127117,192662056.48638308,-15677920.900505805,12247919.33399236,7677297.282605931,8027585.686932628,173524420.91204143,129405094.37110798,95663666.85688683,68306604.05069295,-0.046251853290762326,0.04439264994228178,0.040338235252588936,0.07696053651151637,0.11853845907818138,0.158559734533746,0.10576352019818971,0.06297948192286228,-0.07836149082518801,-0.03576611246807572,0.02898837707916029,0.008174377887005044,0.004321903400262905,289.8837707916029,81.74377887005043,43.219034002629044,0.7765388496812382,5.62642489573354e-07,1.8196242521123276e-06,2.533328304696055e-06,19789769959239.66,41151423749811.13,1.0929688813602205e-06,1.7518766924183378e-06,68553774079006.72,77755435495069.72,-1.1499565891719277,1.6491408985396872,-0.2886751345948129,-0.529241762814388,2.1434330399759536,1.2298143105421018,0.0,-0.2850927055351352,0.4077076467605145
2024-03-18 20:00:00+00:00,62.41872024536133,64.5433349609375,60.283843994140625,60.494014739990234,154145536.0,-138933914.46010995,-9842546.126763403,0.049341751745214525,-551432216.5680997,-9842546.126763463,270727259.3557919,396936480.9019388,-183810738.85603324,-1640424.3544605772,22560604.946315993,16539020.037580783,-0.6038857523407625,-0.005945726954802248,0.11853845907818135,0.158559734533746,0.0,1.0,1.0,1.0,-69652633.160464,0.0031327310703333135,-294948910.5289413,73487516.00395416,92127567.39127117,192662056.48638308,-98316303.50964709,12247919.33399236,7677297.282605931,8027585.686932628,50172300.52728867,129405094.37110798,95663666.85688683,68306604.05069295,-0.32300514802232516,0.04439264994228178,0.040338235252588936,0.07696053651151637,0.11853845907818138,0.158559734533746,0.10576352019818971,0.06297948192286228,-0.07836149082518801,-0.03576611246807572,0.02898837707916029,0.008174377887005044,0.004321903400262905,289.8837707916029,81.74377887005043,43.219034002629044,0.7765388496812382,3.342559769801792e-06,2.0851490028494807e-06,2.533328304696055e-06,19789769959239.66,41151423749811.13,1.4087909132541295e-06,1.7518766924183378e-06,68553774079006.72,77755435495069.72,0.8924827004867659,1.6491408985396872,-0.2886751345948129,-0.529241762814388,2.1434330399759536,1.2298143105421018,0.0,-0.2850927055351352,0.4077076467605145
2024-03-19 00:00:00+00:00,60.9326171875,61.75619125366211,57.08515167236328,59.21963119506836,65601792.0,-5646966.42567911,-15489512.552442513,0.4569602730846201,-435028807.4342545,-236794793.1110882,270727259.3557919,396936480.9019388,-145009602.47808483,-39465798.85184803,22560604.946315993,16539020.037580783,-0.6115689891105284,-0.1649821901091784,0.11853845907818135,0.158559734533746,0.0,0.0,1.0,1.0,-24057803.154123846,0.0031327310703333135,-162757482.79019493,-64828482.136209205,92127567.39127117,192662056.48638308,-54252494.26339831,-10804747.022701534,7677297.282605931,8027585.686932628,26151122.580046065,119542334.62320869,95663666.85688683,68306604.05069295,-0.22880652388799957,-0.045167990494064246,0.040338235252588936,0.07696053651151637,0.11853845907818138,0.158559734533746,0.10576352019818971,0.06297948192286228,-0.07836149082518801,-0.03576611246807572,0.02898837707916029,0.008174377887005044,0.004321903400262905,289.8837707916029,81.74377887005043,43.219034002629044,0.7765388496812382,5.4225847214514215e-06,3.109262326942189e-06,2.533328304696055e-06,19789769959239.66,41151423749811.13,2.4383560849333746e-06,1.7518766924183378e-06,68553774079006.72,77755435495069.72,0.9486832298529744,1.6491408985396872,-0.2886751345948129,-0.529241762814388,2.1434330399759536,1.2298143105421018,0.0,-0.2850927055351352,0.4077076467605145
2024-03-19 04:00:00+00:00,59.00349044799805,60.13570022583008,55.591644287109375,60.13570022583008,171282688.0,171282687.99246126,155793175.44001874,0.9999999999779933,26701807.106672198,-146942224.87694997,270727259.3557919,396936480.9019388,8900602.368890733,-24490370.812824994,22560604.946315993,16539020.037580783,0.06828582465309312,-0.10436715753623363,0.11853845907818135,0.158559734533746,1.0,0.0,1.0,1.0,42677277.02693781,0.0031327310703333135,-51033159.287650004,-98066921.98916745,92127567.39127117,192662056.48638308,-17011053.095883336,-16344486.998194575,7677297.282605931,8027585.686932628,56495528.10147832,115418893.21841899,95663666.85688683,68306604.05069295,-0.1305095701084236,-0.06965299392266434,0.040338235252588936,0.07696053651151637,0.11853845907818138,0.158559734533746,0.10576352019818971,0.06297948192286228,-0.07836149082518801,-0.03576611246807572,0.02898837707916029,0.008174377887005044,0.004321903400262905,289.8837707916029,81.74377887005043,43.219034002629044,0.7765388496812382,1.5018157713805159e-06,3.4223200875445765e-06,2.620972169828452e-06,19789769959239.66,41151423749811.13,1.9616010224239918e-06,1.6696029471081524e-06,68553774079006.72,77755435495069.72,-0.9789994979922956,-0.6702727574304537,-0.2886751345948129,-0.529241762814388,2.1434330399759536,1.2298143105421018,0.0,-0.2850927055351352,0.4077076467605145
2024-03-19 08:00:00+00:00,60.09407043457031,60.09407043457031,55.23509216308594,58.05308532714844,159415040.0,25492349.10930288,181285524.54932162,0.5799559097727005,191128070.67608503,-360304145.89201474,270727259.3557919,396936480.9019388,63709356.89202834,-60050690.98200246,22560604.946315993,16539020.037580783,0.4822818626580346,-0.27515906553446995,0.11853845907818135,0.158559734533746,1.0,0.0,1.0,1.0,-66961345.44206773,0.0031327310703333135,-48341871.56925373,-343290782.0981951,92127567.39127117,192662056.48638308,-16113957.189751243,-57215130.34969918,7677297.282605931,8027585.686932628,55249302.26486615,65230865.22905298,95663666.85688683,68306604.05069295,-0.12198316962194082,-0.26216620565073034,0.040338235252588936,0.07696053651151637,0.11853845907818138,0.158559734533746,0.10576352019818971,0.06297948192286228,-0.07836149082518801,-0.03576611246807572,0.02898837707916029,0.008174377887005044,0.004321903400262905,289.8837707916029,81.74377887005043,43.219034002629044,0.7765388496812382,3.7421569660452022e-06,3.5555191529590464e-06,2.8203340779042638e-06,19789769959239.66,41151423749811.13,1.9670364879470877e-06,1.729209723073814e-06,68553774079006.72,77755435495069.72,0.09487791733299193,0.5330582924743038,-0.2886751345948129,-0.529241762814388,2.1434330399759536,1.2298143105421018,0.0,-0.2850927055351352,0.4077076467605145
2024-03-19 12:00:00+00:00,58.029388427734375,61.022823333740234,56.64202880859375,60.08940887451172,202471680.0,116190530.48367895,297476055.0330006,0.7869303264626415,312965567.5854431,-122063239.84881149,270727259.3557919,396936480.9019388,104321855.86181436,-20343873.30813525,22560604.946315993,16539020.037580783,0.586990856732431,-0.0980820146440062,0.11853845907818135,0.158559734533746,0.0,0.0,1.0,1.0,95210080.79462288,0.0031327310703333135,70926012.379493,-91831470.41070196,92127567.39127117,192662056.48638308,23642004.126497667,-15305245.068450326,7677297.282605931,8027585.686932628,82744480.67820762,69516026.79803556,95663666.85688683,68306604.05069295,0.13302716043958207,-0.0737897473208089,0.040338235252588936,0.07696053651151637,0.11853845907818138,0.158559734533746,0.10576352019818971,0.06297948192286228,-0.07836149082518801,-0.03576611246807572,0.02898837707916029,0.008174377887005044,0.004321903400262905,289.8837707916029,81.74377887005043,43.219034002629044,0.7765388496812382,2.8830970334059157e-06,2.7090232569438784e-06,2.9091427919430333e-06,19789769959239.66,41151423749811.13,1.1302691833659427e-06,1.7138532386016217e-06,68553774079006.72,77755435495069.72,0.1539972771937141,-0.015196306381361822,-0.2886751345948129,-0.529241762814388,2.1434330399759536,1.2298143105421018,0.0,-0.2850927055351352,0.4077076467605145
