Datetime,open,high,low,close,volume,vd,cvd,buy_frac,cvd_3,cvd_6,cvd_12,cvd_24,cvd_ma_3,cvd_ma_6,cvd_ma_12,cvd_ma_24,cvd_ratio_3,cvd_ratio_6,cvd_ratio_12,cvd_ratio_24,cvd_div_3,cvd_div_6,cvd_div_12,cvd_div_24,ofi_raw,ofi_norm,ofi_sum_3,ofi_sum_6,ofi_sum_12,ofi_sum_24,ofi_mean_3,ofi_mean_6,ofi_mean_12,ofi_mean_24,ofi_std_3,ofi_std_6,ofi_std_12,ofi_std_24,ofi_pct_3,ofi_pct_6,ofi_pct_12,ofi_pct_24,vpin_12,vpin_24,vpin_48,vpin_chg_12,vpin_chg_24,vpin_chg_48,vpin_price_ratio_12,vpin_price_ratio_24,vpin_price_ratio_48,roll_spread_12,roll_spread_24,roll_spread_48,roll_spread_bps_12,roll_spread_bps_24,roll_spread_bps_48,roll_spread_ratio,illiq_raw,illiq_3,illiq_6,illiq_12,illiq_24,illiq_std_3,illiq_std_6,illiq_std_12,illiq_std_24,illiq_z_3,illiq_z_6,illiq_z_12,illiq_z_24,illiq_ratio,ms_flow_score,ms_informed_score,ms_liquidity_stress,ms_composite
2025-03-18 00:00:00+00:00,84033.265625,84033.265625,83007.6953125,83120.5234375,185198592,-144449343.2487147,-144449343.2487147,0.11001500689401926,591135998.4047171,1033679587.742461,8530655635.033133,5748170601.936906,197045332.80157235,172279931.29041016,710887969.5860944,239507108.41403773,0.3393109456709303,0.293726819345253,0.5245686908226431,0.23871983966578697,1.0,1.0,1.0,1.0,-164823967.62433928,-8.848758169447508e-05,-408860120.306778,-403914989.4020247,5553415543.5051155,2722513728.078027,-136286706.768926,-67319164.90033744,462784628.6254263,113438072.00325112,151745219.45885777,322016973.86017275,864595196.6513426,721312775.251243,-0.23468493619541367,-0.11477508749305723,0.3414916796414888,0.11306519685335956,0.5245686908226431,0.23871983966578697,0.2788506554045864,-0.14967778998071812,-0.007845571896625048,-0.0038181589944115135,12.736289230383106,18.344363090027286,5.72892871818419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.497318038079394e-12,1.3521157612299568e-10,8.220543600397432e-10,4.5223043008297785e-10,4143976591190.7563,1.132198273226252e-10,1.7365464422866622e-09,1.233175634683761e-09,11448877875936.951,0.2970671668785705,-0.38209384806857194,-0.2786646279984656,1.5959236383580182,2.9046238662393087,-1.742601530001927,0.5245686908226431,0.029383612208634113,-0.11027139996226207
2025-03-18 04:00:00+00:00,83134.6796875,83182.1484375,82285.6484375,83156.2734375,1150056448,1083670032.8474917,939220689.598777,0.9711377579474655,591135998.4047171,1033679587.742461,8530655635.033133,5748170601.936906,197045332.80157235,172279931.29041016,710887969.5860944,239507108.41403773,0.3393109456709303,0.293726819345253,0.5245686908226431,0.23871983966578697,1.0,1.0,1.0,1.0,27701094.728385083,-8.848758169447508e-05,-408860120.306778,-403914989.4020247,5553415543.5051155,2722513728.078027,-136286706.768926,-67319164.90033744,462784628.6254263,113438072.00325112,151745219.45885777,322016973.86017275,864595196.6513426,721312775.251243,-0.23468493619541367,-0.11477508749305723,0.3414916796414888,0.11306519685335956,0.5245686908226431,0.23871983966578697,0.2788506554045864,-0.14967778998071812,-0.007845571896625048,-0.0038181589944115135,12.736289230383106,18.344363090027286,5.72892871818419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.497318038079394e-12,1.3521157612299568e-10,8.220543600397432e-10,4.5223043008297785e-10,4143976591190.7563,1.132198273226252e-10,1.7365464422866622e-09,1.233175634683761e-09,11448877875936.951,0.2970671668785705,-0.38209384806857194,-0.2786646279984656,1.5959236383580182,2.9046238662393087,-1.742601530001927,0.5245686908226431,0.029383612208634113,-0.11027139996226207
2025-03-18 08:00:00+00:00,83196.5546875,83432.578125,82524.484375,82590.125,406910976,-348084691.19405997,591135998.4047171,0.0722839739839557,591135998.4047171,1033679587.742461,8530655635.033133,5748170601.936906,197045332.80157235,172279931.29041016,710887969.5860944,239507108.41403773,0.3393109456709303,0.293726819345253,0.5245686908226431,0.23871983966578697,1.0,1.0,1.0,1.0,-271737247.4108238,-8.848758169447508e-05,-408860120.306778,-403914989.4020247,5553415543.5051155,2722513728.078027,-136286706.768926,-67319164.90033744,462784628.6254263,113438072.00325112,151745219.45885777,322016973.86017275,864595196.6513426,721312775.251243,-0.23468493619541367,-0.11477508749305723,0.3414916796414888,0.11306519685335956,0.5245686908226431,0.23871983966578697,0.2788506554045864,-0.14967778998071812,-0.007845571896625048,-0.0038181589944115135,12.736289230383106,18.344363090027286,5.72892871818419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.025852241828417e-10,1.3521157612299568e-10,8.220543600397432e-10,4.5223043008297785e-10,4143976591190.7563,1.132198273226252e-10,1.7365464422866622e-09,1.233175634683761e-09,11448877875936.951,0.2970671668785705,-0.38209384806857194,-0.2786646279984656,1.5959236383580182,2.9046238662393087,-1.742601530001927,0.5245686908226431,0.029383612208634113,-0.11027139996226207
2025-03-18 12:00:00+00:00,82552.625,82793.1953125,81195.4765625,81558.828125,771098624,-420373704.6460993,170762293.75861776,0.22741897627475252,315211637.00733244,1033679587.742461,8530655635.033133,5748170601.936906,105070545.66911082,172279931.29041016,710887969.5860944,239507108.41403773,0.13539634637003753,0.293726819345253,0.5245686908226431,0.23871983966578697,1.0,1.0,1.0,1.0,-479630975.63194525,-8.848758169447508e-05,-723667128.314384,-403914989.4020247,5553415543.5051155,2722513728.078027,-241222376.10479465,-67319164.90033744,462784628.6254263,113438072.00325112,255038870.43378785,322016973.86017275,864595196.6513426,721312775.251243,-0.3108447584363311,-0.11477508749305723,0.3414916796414888,0.11306519685335956,0.5245686908226431,0.23871983966578697,0.2788506554045864,-0.14967778998071812,-0.007845571896625048,-0.0038181589944115135,12.736289230383106,18.344363090027286,5.72892871818419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9855218614806596e-10,1.3521157612299568e-10,8.220543600397432e-10,4.5223043008297785e-10,4143976591190.7563,1.132198273226252e-10,1.7365464422866622e-09,1.233175634683761e-09,11448877875936.951,0.2970671668785705,-0.38209384806857194,-0.2786646279984656,1.5959236383580182,2.9046238662393087,-1.742601530001927,0.5245686908226431,0.029383612208634113,-0.11027139996226207
2025-03-18 16:00:00+00:00,81581.9609375,82428.3515625,81323.03125,82428.3515625,29644800,29644799.999994636,200407093.7586124,0.9999999999999095,-738813595.8401647,1033679587.742461,8530655635.033133,5748170601.936906,-246271198.6133882,172279931.29041016,710887969.5860944,239507108.41403773,-0.6117756833744528,0.293726819345253,0.5245686908226431,0.23871983966578697,0.0,1.0,1.0,1.0,22700280.195925314,-8.848758169447508e-05,-728667942.8468437,-403914989.4020247,5553415543.5051155,2722513728.078027,-242889314.28228125,-67319164.90033744,462784628.6254263,113438072.00325112,252405081.3271061,322016973.86017275,864595196.6513426,721312775.251243,-0.6033745605090692,-0.11477508749305723,0.3414916796414888,0.11306519685335956,0.5245686908226431,0.23871983966578697,0.2788506554045864,-0.14967778998071812,-0.007845571896625048,-0.0038181589944115135,12.736289230383106,18.344363090027286,5.72892871818419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.362999630623912e-09,1.5880456803182731e-09,8.220543600397432e-10,4.5223043008297785e-10,4143976591190.7563,2.4031814613313326e-09,1.7365464422866622e-09,1.233175634683761e-09,11448877875936.951,1.1085708300307409,-0.38209384806857194,-0.2786646279984656,1.5959236383580182,2.9046238662393087,-1.742601530001927,0.5245686908226431,0.029383612208634113,-0.11027139996226207
2025-03-18 20:00:00+00:00,82281.984375,82784.3984375,81864.796875,82717.046875,976277504,833272493.9838486,1033679587.742461,0.9267600608278732,442543589.3377439,1033679587.742461,8530655635.033133,5748170601.936906,147514529.77924797,172279931.29041016,710887969.5860944,239507108.41403773,0.24903679093741313,0.293726819345253,0.5245686908226431,0.23871983966578697,0.0,1.0,1.0,1.0,461875826.3407733,-8.848758169447508e-05,4945130.904753327,-403914989.4020247,5553415543.5051155,2722513728.078027,1648376.9682511091,-67319164.90033744,462784628.6254263,113438072.00325112,471106305.9568981,322016973.86017275,864595196.6513426,721312775.251243,0.0027828208586822716,-0.11477508749305723,0.3414916796414888,0.11306519685335956,0.5245686908226431,0.23871983966578697,0.2788506554045864,-0.14967778998071812,-0.007845571896625048,-0.0038181589944115135,12.736289230383106,18.344363090027286,5.72892871818419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3370538495773855e-11,1.5349741184225838e-09,8.220543600397432e-10,4.5223043008297785e-10,4143976591190.7563,2.4503706983206045e-09,1.7365464422866622e-09,1.233175634683761e-09,11448877875936.951,-0.5848575585145395,-0.38209384806857194,-0.2786646279984656,1.5959236383580182,2.9046238662393087,-1.742601530001927,0.5245686908226431,0.029383612208634113,-0.11027139996226207
2025-03-19 00:00:00+00:00,82702.765625,83204.2421875,82600.421875,83053.9140625,407531520,204612048.7209326,1238291636.4633937,0.7510383107556106,1067529342.7047758,1382740979.7121081,8530655635.033133,5748170601.936906,355843114.23492527,230456829.95201802,710887969.5860944,239507108.41403773,0.7552629768149934,0.3695666539311937,0.5245686908226431,0.23871983966578697,0.0,1.0,1.0,1.0,236997751.67794853,-8.848758169447508e-05,721573858.214647,-2093270.0997368693,5553415543.5051155,2722513728.078027,240524619.40488234,-348878.34995614487,462784628.6254263,113438072.00325112,219609014.3411214,339018035.1391188,864595196.6513426,721312775.251243,0.5105040192771427,-0.0005594705283812721,0.3414916796414888,0.11306519685335956,0.5245686908226431,0.23871983966578697,0.2788506554045864,-0.14967778998071812,-0.007845571896625048,-0.0038181589944115135,12.736289230383106,18.344363090027286,5.72892871818419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2032126274978688e-10,1.508897143956491e-09,8.220543600397432e-10,4.5223043008297785e-10,4143976591190.7563,2.472024697852283e-09,1.7365464422866622e-09,1.233175634683761e-09,11448877875936.951,-0.53987657364496,-0.38209384806857194,-0.2786646279984656,1.5959236383580182,2.9046238662393087,-1.742601530001927,0.5245686908226431,0.029383612208634113,-0.11027139996226207
2025-03-19 04:00:00+00:00,83051.015625,83345.109375,82797.3671875,83184.4296875,141819904,58614416.5424175,1296906053.0058112,0.7066508821724259,1096498959.2471986,357685363.40703404,8530655635.033133,5748170601.936906,365499653.08239955,59614227.234505676,710887969.5860944,239507108.41403773,0.7187193026581091,0.13086289289620034,0.5245686908226431,0.23871983966578697,0.0,0.0,1.0,1.0,34543202.92974794,-8.848758169447508e-05,733416780.9484696,4748838.101625986,5553415543.5051155,2722513728.078027,244472260.31615654,791473.0169376644,462784628.6254263,113438072.00325112,213764342.13257906,339142741.2423382,864595196.6513426,721312775.251243,0.4807307776406227,0.0017374115785869918,0.3414916796414888,0.11306519685335956,0.5245686908226431,0.23871983966578697,0.2788506554045864,-0.14967778998071812,-0.007845571896625048,-0.0038181589944115135,12.736289230383106,18.344363090027286,5.72892871818419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.332058115390202e-10,9.896587092819365e-11,8.435057756232334e-10,4.5223043008297785e-10,4143976591190.7563,4.857606036496233e-11,1.7251851818024724e-09,1.233175634683761e-09,11448877875936.951,0.23045395420177064,-0.38916597130311575,-0.2786646279984656,1.5959236383580182,2.9046238662393087,-1.742601530001927,0.5245686908226431,0.029383612208634113,-0.11027139996226207
2025-03-19 08:00:00+00:00,83274.7421875,84035.0,83207.765625,83870.390625,969973760,583948277.4393225,1880854330.4451337,0.8010124095724623,847174742.7026726,1289718332.0404165,8530655635.033133,5748170601.936906,282391580.9008909,214953055.3400694,710887969.5860944,239507108.41403773,0.5575993550454256,0.39125695185506554,0.5245686908226431,0.23871983966578697,0.0,0.0,1.0,1.0,698427642.7825308,-8.848758169447508e-05,969968597.3902272,974913728.2949805,5553415543.5051155,2722513728.078027,323322865.7967424,162485621.38249674,462784628.6254263,113438072.00325112,340256750.65364677,407588844.5235153,864595196.6513426,721312775.251243,0.6384206670204363,0.29575587489005173,0.3414916796414888,0.11306519685335956,0.5245686908226431,0.23871983966578697,0.2788506554045864,-0.14967778998071812,-0.007845571896625048,-0.0038181589944115135,12.736289230383106,18.344363090027286,5.72892871818419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.013651553438065e-10,1.1829740987753786e-10,8.266357641500609e-10,4.5223043008297785e-10,4143976591190.7563,1.601651747644541e-11,1.7331823632175349e-09,1.233175634683761e-09,11448877875936.951,-0.14594692981686058,-0.39563472972393526,-0.2786646279984656,1.5959236383580182,2.9046238662393087,-1.742601530001927,0.5245686908226431,0.029383612208634113,-0.11027139996226207
2025-03-19 12:00:00+00:00,83875.796875,84841.0859375,83568.1640625,84726.921875,1161107456,952835845.9672072,2833690176.412341,0.9103133784230937,1595398539.9489472,2662927882.653723,8530655635.033133,5748170601.936906,531799513.3163157,443821313.77562046,710887969.5860944,239507108.41403773,0.7019216656239525,0.7223742485752677,0.5245686908226431,0.23871983966578697,0.0,0.0,1.0,1.0,776361537.1036988,-8.848758169447508e-05,1509332382.8159776,2230906241.0306244,5553415543.5051155,2722513728.078027,503110794.2719925,371817706.8384374,462784628.6254263,113438072.00325112,407658084.32216865,326267900.5459193,864595196.6513426,721312775.251243,0.6640554529780766,0.6051794455283535,0.3414916796414888,0.11306519685335956,0.5245686908226431,0.23871983966578697,0.2788506554045864,-0.14967778998071812,-0.007845571896625048,-0.0038181589944115135,12.736289230383106,18.344363090027286,5.72892871818419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0381036167847166e-10,1.1279377618709945e-10,8.108454600717951e-10,4.5223043008297785e-10,4143976591190.7563,1.7719569659342055e-11,1.740465288371286e-09,1.233175634683761e-09,11448877875936.951,-0.07631198903142514,-0.38416106126022725,-0.2786646279984656,1.5959236383580182,2.9046238662393087,-1.742601530001927,0.5245686908226431,0.029383612208634113,-0.11027139996226207
