,open,high,low,close,volume,vd,cvd,buy_frac,cvd_3,cvd_6,cvd_12,cvd_24,cvd_ma_3,cvd_ma_6,cvd_ma_12,cvd_ma_24,cvd_ratio_3,cvd_ratio_6,cvd_ratio_12,cvd_ratio_24,cvd_div_3,cvd_div_6,cvd_div_12,cvd_div_24,ofi_raw,ofi_norm,ofi_sum_3,ofi_sum_6,ofi_sum_12,ofi_sum_24,ofi_mean_3,ofi_mean_6,ofi_mean_12,ofi_mean_24,ofi_std_3,ofi_std_6,ofi_std_12,ofi_std_24,ofi_pct_3,ofi_pct_6,ofi_pct_12,ofi_pct_24,vpin_12,vpin_24,vpin_48,vpin_chg_12,vpin_chg_24,vpin_chg_48,roll_spread_12,roll_spread_24,roll_spread_48,roll_spread_bps_12,roll_spread_bps_24,roll_spread_bps_48,roll_spread_ratio,illiq_raw,illiq_3,illiq_6,illiq_12,illiq_24,illiq_std_3,illiq_std_6,illiq_std_12,illiq_std_24,illiq_z_3,illiq_z_6,illiq_z_12,illiq_z_24,illiq_ratio,ms_flow_score,ms_informed_score,ms_liquidity_stress,ms_composite
2024-03-18 00:00:00+00:00,0.15433214604854584,0.15433214604854584,0.1487492471933365,0.1510758101940155,0.0,0.0,0.0,0.4167302720942356,0.0,-51929471.256635666,134953479.7261061,660418594.9447181,0.0,-8654911.876105944,11246123.310508842,27517441.45602992,0.0,-0.7293556848220403,0.09744552702706462,0.2627812178610264,1.0,1.0,1.0,1.0,-0.0,28.685707067752478,-0.0,-52078384.33979603,-398959179.81616986,120205627.46263736,-0.0,-8679730.723299338,-33246598.318014156,5008567.810943224,0.0,21260911.376841743,76070598.04885037,100092912.92532842,-0.0,-0.7314471870291518,-0.288075473254741,0.04782993910252453,0.09744552702706459,0.2627812178610264,0.233320389420899,0.010643977594974777,0.003850162258293155,0.010642775694514134,0.006919113692043025,0.009753012792324869,0.005482542793674347,69.19113692043025,97.53012792324868,54.825427936743466,4.429671066345675,96677761639117.89,71289677174647.03,67253557015623.52,33626778507811.76,45073737969970.695,62584858862872.72,53241093727141.49,50219692895835.64,72550529496415.75,-1.1390882470606365,-1.2631888698661105,-0.6695934715801536,-0.621273728570065,1.6072686550497353,0.8126800680870487,0.0,0.01437753313579418,0.22167875153521283
2024-03-18 04:00:00+00:00,0.1507454514503479,0.15334494411945343,0.14904724061489105,0.14961524307727814,0.0,0.0,0.0,0.13216417758174437,0.0,-51929471.256635666,134953479.7261061,660418594.9447181,0.0,-8654911.876105944,11246123.310508842,27517441.45602992,0.0,-0.7293556848220403,0.09744552702706462,0.2627812178610264,1.0,1.0,1.0,1.0,-0.0,28.685707067752478,-0.0,-52078384.33979603,-398959179.81616986,120205627.46263736,-0.0,-8679730.723299338,-33246598.318014156,5008567.810943224,0.0,21260911.376841743,76070598.04885037,100092912.92532842,-0.0,-0.7314471870291518,-0.288075473254741,0.04782993910252453,0.09744552702706459,0.2627812178610264,0.233320389420899,0.010643977594974777,0.003850162258293155,0.010642775694514134,0.006919113692043025,0.009753012792324869,0.005482542793674347,69.19113692043025,97.53012792324868,54.825427936743466,4.429671066345675,96677761639117.89,71289677174647.03,67253557015623.52,33626778507811.76,45073737969970.695,62584858862872.72,53241093727141.49,50219692895835.64,72550529496415.75,-1.1390882470606365,-1.2631888698661105,-0.6695934715801536,-0.621273728570065,1.6072686550497353,0.8126800680870487,0.0,0.01437753313579418,0.22167875153521283
2024-03-18 08:00:00+00:00,0.14927084743976593,0.14927084743976593,0.14556345343589783,0.14786188304424286,0.0,0.0,0.0,0.6199582628528673,0.0,-51929471.256635666,134953479.7261061,660418594.9447181,0.0,-8654911.876105944,11246123.310508842,27517441.45602992,0.0,-0.7293556848220403,0.09744552702706462,0.2627812178610264,1.0,1.0,1.0,1.0,-0.0,28.685707067752478,-0.0,-52078384.33979603,-398959179.81616986,120205627.46263736,-0.0,-8679730.723299338,-33246598.318014156,5008567.810943224,0.0,21260911.376841743,76070598.04885037,100092912.92532842,-0.0,-0.7314471870291518,-0.288075473254741,0.04782993910252453,0.09744552702706459,0.2627812178610264,0.233320389420899,0.010643977594974777,0.003850162258293155,0.010642775694514134,0.006919113692043025,0.009753012792324869,0.005482542793674347,69.19113692043025,97.53012792324868,54.825427936743466,4.429671066345675,117191269884823.2,71289677174647.03,67253557015623.52,33626778507811.76,45073737969970.695,62584858862872.72,53241093727141.49,50219692895835.64,72550529496415.75,-1.1390882470606365,-1.2631888698661105,-0.6695934715801536,-0.621273728570065,1.6072686550497353,0.8126800680870487,0.0,0.01437753313579418,0.22167875153521283
2024-03-18 12:00:00+00:00,0.14812013506889343,0.14896303415298462,0.14263641834259033,0.14349254965782166,71199104.0,-51929471.256635666,-51929471.256635666,0.13532215758897992,-51929471.256635666,-51929471.256635666,134953479.7261061,660418594.9447181,-17309823.752211887,-8654911.876105944,11246123.310508842,27517441.45602992,-0.7293556848220403,-0.7293556848220403,0.09744552702706462,0.2627812178610264,0.0,1.0,1.0,1.0,-52078384.33979603,28.685707067752478,-52078384.33979603,-52078384.33979603,-398959179.81616986,120205627.46263736,-17359461.446598675,-8679730.723299338,-33246598.318014156,5008567.810943224,30067469.21754203,21260911.376841743,76070598.04885037,100092912.92532842,-0.7314471870291518,-0.7314471870291518,-0.288075473254741,0.04782993910252453,0.09744552702706459,0.2627812178610264,0.233320389420899,0.010643977594974777,0.003850162258293155,0.010642775694514134,0.006919113692043025,0.009753012792324869,0.005482542793674347,69.19113692043025,97.53012792324868,54.825427936743466,4.429671066345675,0.002892378134803707,71289677174647.03,67253557015623.52,33626778507811.76,45073737969970.695,62584858862872.72,53241093727141.49,50219692895835.64,72550529496415.75,-1.1390882470606365,-1.2631888698661105,-0.6695934715801536,-0.621273728570065,1.6072686550497353,0.8126800680870487,0.0,0.01437753313579418,0.22167875153521283
2024-03-18 16:00:00+00:00,0.1435897946357727,0.1448371708393097,0.14031179249286652,0.14229130744934082,0.0,0.0,-51929471.256635666,0.43742528495713967,-51929471.256635666,-51929471.256635666,134953479.7261061,660418594.9447181,-17309823.752211887,-8654911.876105944,11246123.310508842,27517441.45602992,-0.7293556848220403,-0.7293556848220403,0.09744552702706462,0.2627812178610264,0.0,1.0,1.0,1.0,-0.0,28.685707067752478,-52078384.33979603,-52078384.33979603,-398959179.81616986,120205627.46263736,-17359461.446598675,-8679730.723299338,-33246598.318014156,5008567.810943224,30067469.21754203,21260911.376841743,76070598.04885037,100092912.92532842,-0.7314471870291518,-0.7314471870291518,-0.288075473254741,0.04782993910252453,0.09744552702706459,0.2627812178610264,0.233320389420899,0.010643977594974777,0.003850162258293155,0.010642775694514134,0.006919113692043025,0.009753012792324869,0.005482542793674347,69.19113692043025,97.53012792324868,54.825427936743466,4.429671066345675,83714604789263.39,66968624891362.195,67253557015623.52,33626778507811.76,45073737969970.695,60363642338414.695,53241093727141.49,50219692895835.64,72550529496415.75,0.27741831422329954,-1.2631888698661105,-0.6695934715801536,-0.621273728570065,1.6072686550497353,0.8126800680870487,0.0,0.01437753313579418,0.22167875153521283
2024-03-18 20:00:00+00:00,0.1421668529510498,0.14514707028865814,0.1421668529510498,0.14379870891571045,0.0,0.0,-51929471.256635666,0.5475627194404412,-51929471.256635666,-51929471.256635666,134953479.7261061,660418594.9447181,-17309823.752211887,-8654911.876105944,11246123.310508842,27517441.45602992,-0.7293556848220403,-0.7293556848220403,0.09744552702706462,0.2627812178610264,0.0,1.0,1.0,1.0,0.0,28.685707067752478,-52078384.33979603,-52078384.33979603,-398959179.81616986,120205627.46263736,-17359461.446598675,-8679730.723299338,-33246598.318014156,5008567.810943224,30067469.21754203,21260911.376841743,76070598.04885037,100092912.92532842,-0.7314471870291518,-0.7314471870291518,-0.288075473254741,0.04782993910252453,0.09744552702706459,0.2627812178610264,0.233320389420899,0.010643977594974777,0.003850162258293155,0.010642775694514134,0.006919113692043025,0.009753012792324869,0.005482542793674347,69.19113692043025,97.53012792324868,54.825427936743466,4.429671066345675,105937705780536.62,63217436856600.0,67253557015623.52,33626778507811.76,45073737969970.695,55864119043047.12,53241093727141.49,50219692895835.64,72550529496415.75,0.7647174905061644,-1.2631888698661105,-0.6695934715801536,-0.621273728570065,1.6072686550497353,0.8126800680870487,0.0,0.01437753313579418,0.22167875153521283
2024-03-19 00:00:00+00:00,0.14341208338737488,0.14496204257011414,0.1328275352716446,0.13592027127742767,223471872.0,-109558800.43991053,-161488271.6965462,0.25487116239866076,-109558800.43991053,-161488271.6965462,134953479.7261061,660418594.9447181,-36519600.14663684,-26914711.949424367,11246123.310508842,27517441.45602992,-0.49025767520267843,-0.5480291065264133,0.09744552702706462,0.2627812178610264,0.0,0.0,1.0,1.0,-137970930.49639,28.685707067752478,-137970930.49639,-190049314.83618605,-398959179.81616986,120205627.46263736,-45990310.165463336,-31674885.806031007,-33246598.318014156,5008567.810943224,79657553.86243393,56086264.68669949,76070598.04885037,100092912.92532842,-0.6173973004369427,-0.6449543060399204,-0.288075473254741,0.04782993910252453,0.09744552702706459,0.2627812178610264,0.233320389420899,0.010643977594974777,0.003850162258293155,0.010642775694514134,0.006919113692043025,0.009753012792324869,0.005482542793674347,69.19113692043025,97.53012792324868,54.825427936743466,4.429671066345675,0.0018037569406555065,63217436856600.01,67253557015623.52,33626778507811.76,45073737969970.695,55864119043047.12,53241093727141.49,50219692895835.64,72550529496415.75,-1.131628636404105,-1.2631888698661105,-0.6695934715801536,-0.621273728570065,1.6072686550497353,0.8126800680870487,0.0,0.01437753313579418,0.22167875153521283
2024-03-19 04:00:00+00:00,0.13583853840827942,0.13583853840827942,0.12704136967658997,0.13241255283355713,339011584.0,74960989.41209055,-86527282.28445564,0.6105581533934996,-34597811.027819976,-86527282.28445564,134953479.7261061,660418594.9447181,-11532603.675939992,-14421213.71407594,11246123.310508842,27517441.45602992,-0.06150902868122752,-0.13654673135466383,0.09744552702706462,0.2627812178610264,0.0,0.0,1.0,1.0,-132025293.44031055,28.685707067752478,-269996223.9367006,-322074608.2764966,-398959179.81616986,120205627.46263736,-89998741.31223352,-53679101.3794161,-33246598.318014156,5008567.810943224,77997870.0243821,66166665.83117743,76070598.04885037,100092912.92532842,-0.48000740476303105,-0.5082585960334723,-0.288075473254741,0.04782993910252453,0.09744552702706459,0.2627812178610264,0.233320389420899,0.010643977594974777,0.003850162258293155,0.010642775694514134,0.006919113692043025,0.009753012792324869,0.005482542793674347,69.19113692043025,97.53012792324868,54.825427936743466,4.429671066345675,0.0005749059412836004,35312568593512.21,51140596742437.21,33626778507811.76,45073737969970.695,61163162949724.195,57048334747384.34,50219692895835.64,72550529496415.75,-0.5773502691896258,-0.8964432874139591,-0.6695934715801536,-0.621273728570065,1.6072686550497353,0.8126800680870487,0.0,0.01437753313579418,0.22167875153521283
2024-03-19 08:00:00+00:00,0.13240186870098114,0.13250303268432617,0.125660240650177,0.13042138516902924,305399296.0,119588093.85661946,33060811.57216382,0.6957897340022346,84990282.82879949,33060811.57216382,134953479.7261061,660418594.9447181,28330094.276266497,5510135.262027304,11246123.310508842,27517441.45602992,0.09792830037576261,0.0352054630391707,0.09744552702706462,0.2627812178610264,1.0,1.0,1.0,1.0,-88390566.97035126,28.685707067752478,-358386790.9070518,-410465175.24684787,-398959179.81616986,120205627.46263736,-119462263.63568394,-68410862.54114132,-33246598.318014156,5008567.810943224,27072595.00394249,61500291.92302402,76070598.04885037,100092912.92532842,-0.41294378771921003,-0.4370920092048375,-0.288075473254741,0.04782993910252453,0.09744552702706459,0.2627812178610264,0.233320389420899,0.010643977594974777,0.003850162258293155,0.010642775694514134,0.006919113692043025,0.009753012792324869,0.005482542793674347,69.19113692043025,97.53012792324868,54.825427936743466,4.429671066345675,0.00037753900974293604,0.0009187339638940138,31608718428300.004,33626778507811.76,45073737969970.695,0.000772779191272173,49469720187178.72,50219692895835.64,72550529496415.75,-0.7003227962542138,-0.6389508230226896,-0.6695934715801536,-0.621273728570065,1.6072686550497353,0.8126800680870487,0.0,0.01437753313579418,0.22167875153521283
2024-03-19 12:00:00+00:00,0.1304209679365158,0.13420213758945465,0.12866227328777313,0.1341792196035385,172587008.0,171159043.8512196,204219855.4233834,0.9958630601302839,365708127.1199296,256149326.68001908,134953479.7261061,660418594.9447181,121902709.03997654,42691554.44666985,11246123.310508842,27517441.45602992,0.44762432374847166,0.2461862290740858,0.09744552702706462,0.2627812178610264,1.0,1.0,1.0,1.0,117083264.76828265,28.685707067752478,-103332595.64237916,-241303526.1387692,-398959179.81616986,120205627.46263736,-34444198.54745972,-40217254.35646153,-33246598.318014156,5008567.810943224,133027916.02782018,98268482.94376563,76070598.04885037,100092912.92532842,-0.12647841219680014,-0.23191786577129278,-0.288075473254741,0.04782993910252453,0.09744552702706459,0.2627812178610264,0.233320389420899,0.010643977594974777,0.003850162258293155,0.010642775694514134,0.006919113692043025,0.009753012792324869,0.005482542793674347,69.19113692043025,97.53012792324868,54.825427936743466,4.429671066345675,0.0012442151118319906,0.0007322200209528418,31608718428300.004,33626778507811.76,45073737969970.695,0.00045424955281178283,49469720187178.72,50219692895835.64,72550529496415.75,1.1271226905951928,-0.6389508230226896,-0.6695934715801536,-0.621273728570065,1.6072686550497353,0.8126800680870487,0.0,0.01437753313579418,0.22167875153521283
