open_time,open,high,low,close,volume,close_time,quote_volume,trade_count,taker_buy_base_vol,taker_buy_quote_vol
2026-03-13 20:00:00+00:00,9.768,9.817,9.661,9.715,1435759.0,2026-03-13 23:59:59.999000+00:00,13975994.892,55121,658659.0,6411885.683
2026-03-14 00:00:00+00:00,9.714,9.755,9.628,9.735,1375054.0,2026-03-14 03:59:59.999000+00:00,13325336.354,54082,679474.0,6586937.596
2026-03-14 04:00:00+00:00,9.736,9.774,9.572,9.588,1827377.0,2026-03-14 07:59:59.999000+00:00,17635864.642,58432,824447.0,7956278.225
2026-03-14 08:00:00+00:00,9.588,9.607,9.513,9.563,1766086.0,2026-03-14 11:59:59.999000+00:00,16877792.722,57996,822062.0,7856839.843
2026-03-14 12:00:00+00:00,9.563,9.583,9.537,9.555,1074394.0,2026-03-14 15:59:59.999000+00:00,10266870.551,39673,522052.0,4989379.967
2026-03-14 16:00:00+00:00,9.555,9.6,9.543,9.567,805079.0,2026-03-14 19:59:59.999000+00:00,7704445.65,29592,427153.0,4087985.879
2026-03-14 20:00:00+00:00,9.568,9.726,9.557,9.724,1385372.0,2026-03-14 23:59:59.999000+00:00,13353535.152,42988,875510.0,8441189.405
2026-03-15 00:00:00+00:00,9.724,9.799,9.651,9.714,1820278.0,2026-03-15 03:59:59.999000+00:00,17698750.998,58533,838628.0,8156415.191
2026-03-15 04:00:00+00:00,9.715,9.751,9.658,9.708,1266300.0,2026-03-15 07:59:59.999000+00:00,12293270.552,41725,669021.0,6496892.938
2026-03-15 08:00:00+00:00,9.708,9.864,9.708,9.797,1447189.0,2026-03-15 11:59:59.999000+00:00,14176897.517,49151,783772.0,7675590.243
2026-03-15 12:00:00+00:00,9.798,9.878,9.697,9.711,1600037.0,2026-03-15 15:59:59.999000+00:00,15622510.355,57128,752743.0,7351407.08
2026-03-15 16:00:00+00:00,9.71,9.792,9.667,9.758,1773360.0,2026-03-15 19:59:59.999000+00:00,17245664.651,53266,876533.0,8528223.628
2026-03-15 20:00:00+00:00,9.758,10.042,9.729,9.945,3357018.0,2026-03-15 23:59:59.999000+00:00,33202054.451,99009,1724958.0,17058867.314
2026-03-16 00:00:00+00:00,9.945,10.41,9.875,10.264,4663039.0,2026-03-16 03:59:59.999000+00:00,47293028.953,136786,2579165.0,26163826.974
2026-03-16 04:00:00+00:00,10.264,10.517,10.263,10.366,3827262.0,2026-03-16 07:59:59.999000+00:00,39805937.425,141522,2018366.0,20991738.539
2026-03-16 08:00:00+00:00,10.366,10.446,10.173,10.204,2889469.0,2026-03-16 11:59:59.999000+00:00,29725182.076,89589,1327567.0,13661145.324
2026-03-16 12:00:00+00:00,10.203,10.271,9.996,10.072,4957849.0,2026-03-16 15:59:59.999000+00:00,50367903.873,158588,2285459.0,23237346.445
2026-03-16 16:00:00+00:00,10.071,10.333,10.067,10.271,2796232.0,2026-03-16 19:59:59.999000+00:00,28637487.303,105862,1366952.0,13997156.614
2026-03-16 20:00:00+00:00,10.27,10.514,10.257,10.482,3080286.0,2026-03-16 23:59:59.999000+00:00,32047256.004,101517,1586212.0,16509448.148
2026-03-17 00:00:00+00:00,10.481,10.543,10.272,10.346,3917735.0,2026-03-17 03:59:59.999000+00:00,40950503.233,114941,1785544.0,18665250.478
2026-03-17 04:00:00+00:00,10.346,10.395,10.236,10.307,2027575.0,2026-03-17 07:59:59.999000+00:00,20900704.755,74845,993448.0,10243479.299
2026-03-17 08:00:00+00:00,10.307,10.349,10.201,10.256,2203615.0,2026-03-17 11:59:59.999000+00:00,22633298.852,70010,941604.0,9675540.306
2026-03-17 12:00:00+00:00,10.256,10.333,10.194,10.256,2672415.0,2026-03-17 15:59:59.999000+00:00,27400370.218,81931,1265495.0,12980259.107
2026-03-17 16:00:00+00:00,10.256,10.323,10.241,10.244,1178162.0,2026-03-17 19:59:59.999000+00:00,12112532.492,49583,570866.0,5869756.42
2026-03-17 20:00:00+00:00,10.244,10.337,10.167,10.189,1392306.0,2026-03-17 23:59:59.999000+00:00,14263853.313,50628,628092.0,6439548.646
2026-03-18 00:00:00+00:00,10.19,10.357,10.152,10.306,1536664.0,2026-03-18 03:59:59.999000+00:00,15732445.745,56293,824927.0,8449646.532
2026-03-18 04:00:00+00:00,10.307,10.328,10.218,10.242,1298255.0,2026-03-18 07:59:59.999000+00:00,13325334.29,45032,616893.0,6333532.609
2026-03-18 08:00:00+00:00,10.242,10.288,9.922,9.971,3411905.0,2026-03-18 11:59:59.999000+00:00,34481188.801,87571,1349345.0,13637988.878
2026-03-18 12:00:00+00:00,9.972,9.972,9.477,9.557,6363771.0,2026-03-18 15:59:59.999000+00:00,61874586.057,187899,2844734.0,27667587.392
2026-03-18 16:00:00+00:00,9.556,9.713,9.484,9.611,3157160.0,2026-03-18 19:59:59.999000+00:00,30278277.27,106364,1533548.0,14704494.883
2026-03-18 20:00:00+00:00,9.611,9.732,9.53,9.678,1775097.0,2026-03-18 23:59:59.999000+00:00,17135629.076,65481,845061.0,8157170.438
2026-03-19 00:00:00+00:00,9.678,9.743,9.607,9.661,1751978.0,2026-03-19 03:59:59.999000+00:00,16932672.418,60064,1001663.0,9679872.981
2026-03-19 04:00:00+00:00,9.661,9.663,9.43,9.512,1883374.0,2026-03-19 07:59:59.999000+00:00,17999329.537,69987,913502.0,8733244.736
2026-03-19 08:00:00+00:00,9.511,9.607,9.48,9.542,1354205.0,2026-03-19 11:59:59.999000+00:00,12923679.606,56812,754296.0,7198095.888
2026-03-19 12:00:00+00:00,9.541,9.542,9.326,9.404,3445299.0,2026-03-19 15:59:59.999000+00:00,32466832.051,114758,1615514.0,15223265.22
2026-03-19 16:00:00+00:00,9.404,9.574,9.333,9.5,1943796.0,2026-03-19 19:59:59.999000+00:00,18391672.388,73254,1010822.0,9560355.008
2026-03-19 20:00:00+00:00,9.5,9.543,9.413,9.466,1249645.0,2026-03-19 23:59:59.999000+00:00,11847564.824,48265,481951.0,4570183.212
2026-03-20 00:00:00+00:00,9.466,9.591,9.454,9.554,1327293.0,2026-03-20 03:59:59.999000+00:00,12641725.157,52910,688371.0,6560094.455
2026-03-20 04:00:00+00:00,9.554,9.6,9.448,9.527,1247325.0,2026-03-20 07:59:59.999000+00:00,11894789.246,51426,630578.0,6015907.463
2026-03-20 08:00:00+00:00,9.527,9.612,9.48,9.511,1532321.0,2026-03-20 11:59:59.999000+00:00,14615913.571,63386,801878.0,7650485.226
2026-03-20 12:00:00+00:00,9.511,9.543,9.415,9.479,1874587.0,2026-03-20 15:59:59.999000+00:00,17766228.587,82636,978533.0,9276530.008
2026-03-20 16:00:00+00:00,9.478,9.533,9.408,9.522,1700076.0,2026-03-20 19:59:59.999000+00:00,16101206.749,68572,918435.0,8701318.551
2026-03-20 20:00:00+00:00,9.521,9.644,9.445,9.568,1792786.0,2026-03-20 23:59:59.999000+00:00,17141801.241,56981,845360.0,8082452.263
2026-03-21 00:00:00+00:00,9.567,9.607,9.53,9.582,1004756.0,2026-03-21 03:59:59.999000+00:00,9618657.354,40036,540710.0,5176050.204
2026-03-21 04:00:00+00:00,9.582,9.632,9.551,9.581,768409.0,2026-03-21 07:59:59.999000+00:00,7371713.823,32146,428078.0,4107132.37
2026-03-21 08:00:00+00:00,9.581,9.592,9.491,9.502,933072.0,2026-03-21 11:59:59.999000+00:00,8899357.447,33746,376799.0,3594909.215
2026-03-21 12:00:00+00:00,9.501,9.545,9.456,9.536,951921.0,2026-03-21 15:59:59.999000+00:00,9042498.39,38000,476437.0,4526790.398
2026-03-21 16:00:00+00:00,9.535,9.563,9.471,9.487,722789.0,2026-03-21 19:59:59.999000+00:00,6870763.087,32857,343557.0,3266961.991
2026-03-21 20:00:00+00:00,9.487,9.528,9.148,9.208,2789564.0,2026-03-21 23:59:59.999000+00:00,26004572.509,77085,1122119.0,10456820.579
2026-03-22 00:00:00+00:00,9.208,9.358,9.041,9.275,3321098.0,2026-03-22 03:59:59.999000+00:00,30522253.507,119782,1632120.0,15006932.717
2026-03-22 04:00:00+00:00,9.274,9.312,9.186,9.189,1085375.0,2026-03-22 07:59:59.999000+00:00,10041286.854,49948,527733.0,4883750.921
2026-03-22 08:00:00+00:00,9.19,9.19,9.054,9.056,1972914.0,2026-03-22 11:59:59.999000+00:00,17998152.421,68997,889677.0,8114916.169
2026-03-22 12:00:00+00:00,9.056,9.142,9.054,9.091,1384575.0,2026-03-22 15:59:59.999000+00:00,12597704.077,61750,730341.0,6646395.469
2026-03-22 16:00:00+00:00,9.091,9.106,8.944,8.972,1703311.0,2026-03-22 19:59:59.999000+00:00,15375728.249,64159,814085.0,7347839.706
2026-03-22 20:00:00+00:00,8.971,9.09,8.867,9.019,2507217.0,2026-03-22 23:59:59.999000+00:00,22529914.707,87383,1317877.0,11849304.531
2026-03-23 00:00:00+00:00,9.019,9.188,8.979,9.098,1859576.0,2026-03-23 03:59:59.999000+00:00,16889946.055,78555,1047076.0,9513868.503
2026-03-23 04:00:00+00:00,9.099,9.177,8.953,9.018,1739315.0,2026-03-23 07:59:59.999000+00:00,15767703.834,72887,828308.0,7512979.224
2026-03-23 08:00:00+00:00,9.019,9.584,8.914,9.38,7478581.0,2026-03-23 11:59:59.999000+00:00,69751234.14,222456,3930868.0,36666249.607
2026-03-23 12:00:00+00:00,9.38,9.754,9.34,9.418,6280188.0,2026-03-23 15:59:59.999000+00:00,60004756.843,211709,3026866.0,28935651.544
2026-03-23 16:00:00+00:00,9.418,9.569,9.357,9.458,2905881.0,2026-03-23 19:59:59.999000+00:00,27515872.992,101113,1423246.0,13479515.03
2026-03-23 20:00:00+00:00,9.457,9.581,9.441,9.561,1826028.0,2026-03-23 23:59:59.999000+00:00,17405841.628,59474,1073898.0,10239354.64
2026-03-24 00:00:00+00:00,9.561,9.591,9.451,9.572,1754630.0,2026-03-24 03:59:59.999000+00:00,16721256.575,64989,849885.0,8100870.248
