open_time,close_time,open,high,low,close,trade_count
2026-03-13 17:00:00+00:00,2026-03-13 17:59:59.999000+00:00,9.89234676,9.91454267,9.72,9.75468805,3600
2026-03-13 18:00:00+00:00,2026-03-13 18:59:59.999000+00:00,9.757,9.8147295,9.733,9.78108205,3600
2026-03-13 19:00:00+00:00,2026-03-13 19:59:59.999000+00:00,9.77957259,9.78641325,9.742,9.767,3600
2026-03-13 20:00:00+00:00,2026-03-13 20:59:59.999000+00:00,9.767,9.80011609,9.74681469,9.78755391,3600
2026-03-13 21:00:00+00:00,2026-03-13 21:59:59.999000+00:00,9.78755391,9.81897471,9.733,9.757,3600
2026-03-13 22:00:00+00:00,2026-03-13 22:59:59.999000+00:00,9.757,9.75725066,9.663,9.704,3600
2026-03-13 23:00:00+00:00,2026-03-13 23:59:59.999000+00:00,9.704,9.72928877,9.69,9.715,3600
2026-03-14 00:00:00+00:00,2026-03-14 00:59:59.999000+00:00,9.715,9.71561413,9.65177913,9.66780402,3600
2026-03-14 01:00:00+00:00,2026-03-14 01:59:59.999000+00:00,9.66772611,9.70775601,9.63,9.698,3600
2026-03-14 02:00:00+00:00,2026-03-14 02:59:59.999000+00:00,9.698,9.72287259,9.672,9.70645114,3600
2026-03-14 03:00:00+00:00,2026-03-14 03:59:59.999000+00:00,9.70645114,9.75605436,9.7,9.7349543,3600
2026-03-14 04:00:00+00:00,2026-03-14 04:59:59.999000+00:00,9.73495431,9.77459913,9.705,9.708,3600
2026-03-14 05:00:00+00:00,2026-03-14 05:59:59.999000+00:00,9.709,9.71349121,9.63291553,9.666,3600
2026-03-14 06:00:00+00:00,2026-03-14 06:59:59.999000+00:00,9.6653123,9.666,9.581,9.61732127,3600
2026-03-14 07:00:00+00:00,2026-03-14 07:59:59.999000+00:00,9.6166238,9.61667384,9.58248555,9.589,3600
2026-03-14 08:00:00+00:00,2026-03-14 08:59:59.999000+00:00,9.588,9.61093585,9.57475211,9.591,3600
2026-03-14 09:00:00+00:00,2026-03-14 09:59:59.999000+00:00,9.591,9.61067293,9.541,9.553,3600
2026-03-14 10:00:00+00:00,2026-03-14 10:59:59.999000+00:00,9.552,9.5572555,9.523,9.545,3600
2026-03-14 11:00:00+00:00,2026-03-14 11:59:59.999000+00:00,9.54473762,9.57358262,9.539,9.56583256,3600
2026-03-14 12:00:00+00:00,2026-03-14 12:59:59.999000+00:00,9.56510904,9.56898035,9.542,9.558,3600
