symbol,sumOpenInterest,sumOpenInterestValue,CMCCirculatingSupply,timestamp
AVAXUSDT,7853903.0,76025761.01254734,431771961.17721190,2026-03-25 22:40:00+00:00
AVAXUSDT,7855316.0,76119370.77400853,431771961.17721190,2026-03-25 22:45:00+00:00
AVAXUSDT,7854131.0,76108066.67906062,431771961.17721190,2026-03-25 22:50:00+00:00
AVAXUSDT,7852127.0,76035603.34660318,431771961.17721190,2026-03-25 22:55:00+00:00
AVAXUSDT,7850434.0,76014882.67241713,431771961.17721190,2026-03-25 23:00:00+00:00
AVAXUSDT,7841472.0,75905448.96,431771961.17721190,2026-03-25 23:05:00+00:00
AVAXUSDT,7829702.0,75765149.2300001,431771961.17721190,2026-03-25 23:10:00+00:00
AVAXUSDT,7826942.0,75705096.9945066,431771961.17721190,2026-03-25 23:15:00+00:00
AVAXUSDT,7826450.0,75705250.85,431771961.17721190,2026-03-25 23:20:00+00:00
AVAXUSDT,7824600.0,75739745.252808,431771961.17721190,2026-03-25 23:25:00+00:00
AVAXUSDT,7824232.0,75707268.832,431771961.17721190,2026-03-25 23:30:00+00:00
AVAXUSDT,7824017.0,75703398.43515056,431771961.17721190,2026-03-25 23:35:00+00:00
AVAXUSDT,7823161.0,75595204.743,431771961.17721190,2026-03-25 23:40:00+00:00
AVAXUSDT,7821540.0,75563897.94,431771961.17721190,2026-03-25 23:45:00+00:00
AVAXUSDT,7819189.0,75526969.40882233,431771961.17721190,2026-03-25 23:50:00+00:00
AVAXUSDT,7818723.0,75622688.856,431771961.17721190,2026-03-25 23:55:00+00:00
AVAXUSDT,7817106.0,75667593.96870697,431771961.17721190,2026-03-26 00:00:00+00:00
AVAXUSDT,7824496.0,75670700.816,431771961.17721190,2026-03-26 00:05:00+00:00
AVAXUSDT,7830049.0,75751845.61682883,431771961.17721190,2026-03-26 00:10:00+00:00
AVAXUSDT,7823278.0,75635451.704,431771961.17721190,2026-03-26 00:15:00+00:00
AVAXUSDT,7828355.0,75640652.4172423,431771961.17721190,2026-03-26 00:20:00+00:00
AVAXUSDT,7818150.0,75671873.85,431771961.17721190,2026-03-26 00:25:00+00:00
AVAXUSDT,7817464.0,75602694.344,431771961.17721190,2026-03-26 00:30:00+00:00
AVAXUSDT,7814758.0,75537450.828,431771961.17721190,2026-03-26 00:35:00+00:00
