open_time,close_time,open,high,low,close,trade_count
2026-03-13 16:30:00+00:00,2026-03-13 16:44:59.999000+00:00,0.09768574,0.09818,0.09768379,0.09811,900
2026-03-13 16:45:00+00:00,2026-03-13 16:59:59.999000+00:00,0.09812,0.09832,0.09765673,0.09769,900
2026-03-13 17:00:00+00:00,2026-03-13 17:14:59.999000+00:00,0.09769,0.09771,0.09739,0.09746,900
2026-03-13 17:15:00+00:00,2026-03-13 17:29:59.999000+00:00,0.09750701,0.09765,0.09669519,0.09688182,900
2026-03-13 17:30:00+00:00,2026-03-13 17:44:59.999000+00:00,0.09689231,0.09690109,0.09618,0.09632,900
2026-03-13 17:45:00+00:00,2026-03-13 17:59:59.999000+00:00,0.09634,0.09639,0.09568237,0.09606,900
2026-03-13 18:00:00+00:00,2026-03-13 18:14:59.999000+00:00,0.09607,0.09632333,0.09592959,0.0963,900
2026-03-13 18:15:00+00:00,2026-03-13 18:29:59.999000+00:00,0.0963,0.09636,0.09565,0.0962,900
2026-03-13 18:30:00+00:00,2026-03-13 18:44:59.999000+00:00,0.09622442,0.09629637,0.09602227,0.09611994,900
2026-03-13 18:45:00+00:00,2026-03-13 18:59:59.999000+00:00,0.09611994,0.09612,0.09569004,0.09580904,900
2026-03-13 19:00:00+00:00,2026-03-13 19:14:59.999000+00:00,0.09582,0.09594,0.0954,0.09588118,900
2026-03-13 19:15:00+00:00,2026-03-13 19:29:59.999000+00:00,0.09588118,0.09598,0.09564067,0.09566,900
2026-03-13 19:30:00+00:00,2026-03-13 19:44:59.999000+00:00,0.09566,0.09592,0.09566,0.09589348,900
2026-03-13 19:45:00+00:00,2026-03-13 19:59:59.999000+00:00,0.0959,0.09616133,0.09588,0.09599,900
2026-03-13 20:00:00+00:00,2026-03-13 20:14:59.999000+00:00,0.096,0.09643,0.09588353,0.09643,900
2026-03-13 20:15:00+00:00,2026-03-13 20:29:59.999000+00:00,0.09643,0.09648,0.0962248,0.09631,900
2026-03-13 20:30:00+00:00,2026-03-13 20:44:59.999000+00:00,0.09631,0.09641307,0.09628,0.09641,900
2026-03-13 20:45:00+00:00,2026-03-13 20:59:59.999000+00:00,0.09640236,0.0965,0.09629,0.0965,900
2026-03-13 21:00:00+00:00,2026-03-13 21:14:59.999000+00:00,0.0965,0.09676,0.09643137,0.09663396,900
2026-03-13 21:15:00+00:00,2026-03-13 21:29:59.999000+00:00,0.09664,0.09664,0.09615119,0.09617,900
2026-03-13 21:30:00+00:00,2026-03-13 21:44:59.999000+00:00,0.09618033,0.09636184,0.09589,0.09615,900
2026-03-13 21:45:00+00:00,2026-03-13 21:59:59.999000+00:00,0.09614505,0.09636,0.0961232,0.09618403,900
2026-03-13 22:00:00+00:00,2026-03-13 22:14:59.999000+00:00,0.09619,0.09625,0.09546,0.09593,900
2026-03-13 22:15:00+00:00,2026-03-13 22:29:59.999000+00:00,0.09594,0.09594,0.09554624,0.09563743,900
2026-03-13 22:30:00+00:00,2026-03-13 22:44:59.999000+00:00,0.09563743,0.09590452,0.09547,0.09584,900
2026-03-13 22:45:00+00:00,2026-03-13 22:59:59.999000+00:00,0.09584,0.09610895,0.09565,0.09593,900
2026-03-13 23:00:00+00:00,2026-03-13 23:14:59.999000+00:00,0.09592096,0.09593,0.09574629,0.09581081,900
2026-03-13 23:15:00+00:00,2026-03-13 23:29:59.999000+00:00,0.09581081,0.09604,0.0957918,0.09594,900
2026-03-13 23:30:00+00:00,2026-03-13 23:44:59.999000+00:00,0.09594,0.09597,0.0958,0.09583265,900
2026-03-13 23:45:00+00:00,2026-03-13 23:59:59.999000+00:00,0.09584,0.09596004,0.09581,0.09591259,900
2026-03-14 00:00:00+00:00,2026-03-14 00:14:59.999000+00:00,0.09592,0.09597,0.09565,0.09579219,900
2026-03-14 00:15:00+00:00,2026-03-14 00:29:59.999000+00:00,0.09579219,0.09590153,0.09545,0.09574367,900
2026-03-14 00:30:00+00:00,2026-03-14 00:44:59.999000+00:00,0.09574528,0.09598,0.09527686,0.09533,900
