open_time,open,high,low,close,volume,close_time,quote_volume,trade_count,taker_buy_base_vol,taker_buy_quote_vol
2026-03-13 16:17:00+00:00,2118.79,2121.41,2117.68,2120.2,16882.526,2026-03-13 16:17:59.999000+00:00,35776971.36089,16413,8190.77,17359631.42094
2026-03-13 16:18:00+00:00,2120.19,2122.04,2116.3,2117.93,11283.262,2026-03-13 16:18:59.999000+00:00,23909878.17583,15690,5322.012,11278508.66767
2026-03-13 16:19:00+00:00,2117.92,2118.15,2114.5,2115.4,13641.157,2026-03-13 16:19:59.999000+00:00,28862793.65643,19191,5740.49,12146625.52199
2026-03-13 16:20:00+00:00,2115.4,2119.51,2115.4,2119.25,12245.925,2026-03-13 16:20:59.999000+00:00,25926995.59427,16754,8210.451,17384209.78397
2026-03-13 16:21:00+00:00,2119.25,2119.25,2115.0,2118.29,9305.66,2026-03-13 16:21:59.999000+00:00,19696368.41173,13375,4128.489,8739563.15114
2026-03-13 16:22:00+00:00,2118.3,2121.3,2117.49,2118.21,7466.313,2026-03-13 16:22:59.999000+00:00,15825488.75522,12328,4986.6,10570142.05484
2026-03-13 16:23:00+00:00,2118.21,2121.5,2117.92,2119.97,6406.219,2026-03-13 16:23:59.999000+00:00,13582276.23699,9966,3685.207,7813259.82299
2026-03-13 16:24:00+00:00,2119.98,2120.91,2115.84,2117.69,6802.568,2026-03-13 16:24:59.999000+00:00,14412326.97582,11590,3163.995,6703711.72117
2026-03-13 16:25:00+00:00,2117.68,2119.0,2116.3,2116.53,6948.136,2026-03-13 16:25:59.999000+00:00,14714457.54615,11423,4055.836,8589924.36923
2026-03-13 16:26:00+00:00,2116.52,2117.83,2110.5,2112.62,25367.013,2026-03-13 16:26:59.999000+00:00,53599581.76863,23461,12453.502,26314902.51027
2026-03-13 16:27:00+00:00,2112.62,2120.5,2111.78,2118.0,27752.519,2026-03-13 16:27:59.999000+00:00,58751946.42285,21823,19660.788,41623897.51717
2026-03-13 16:28:00+00:00,2118.0,2120.36,2116.74,2119.99,7398.19,2026-03-13 16:28:59.999000+00:00,15675509.455,11756,4364.797,9248166.34394
2026-03-13 16:29:00+00:00,2120.0,2120.0,2117.51,2118.88,3828.05,2026-03-13 16:29:59.999000+00:00,8110501.56079,6941,1716.809,3637256.42021
2026-03-13 16:30:00+00:00,2118.87,2123.0,2118.49,2122.15,10661.941,2026-03-13 16:30:59.999000+00:00,22616542.56215,14522,6867.434,14567528.53218
2026-03-13 16:31:00+00:00,2122.15,2122.16,2119.45,2121.75,5457.523,2026-03-13 16:31:59.999000+00:00,11571803.70725,9368,2573.476,5456479.49485
2026-03-13 16:32:00+00:00,2121.74,2124.13,2120.0,2121.67,6536.768,2026-03-13 16:32:59.999000+00:00,13872402.24182,10502,4265.681,9053113.57763
2026-03-13 16:33:00+00:00,2121.67,2124.18,2120.57,2123.71,4632.012,2026-03-13 16:33:59.999000+00:00,9832001.59886,7791,2902.345,6160642.51995
2026-03-13 16:34:00+00:00,2123.7,2125.98,2121.82,2123.36,6404.638,2026-03-13 16:34:59.999000+00:00,13603681.81085,9195,3844.778,8167335.09437
2026-03-13 16:35:00+00:00,2123.35,2124.77,2121.9,2123.55,5671.409,2026-03-13 16:35:59.999000+00:00,12044537.70449,8582,3159.803,6710306.906
2026-03-13 16:36:00+00:00,2123.56,2127.17,2123.1,2126.56,5823.799,2026-03-13 16:36:59.999000+00:00,12379841.02717,9602,3331.21,7081196.67534
2026-03-13 16:37:00+00:00,2126.57,2128.7,2126.33,2127.95,8465.994,2026-03-13 16:37:59.999000+00:00,18012968.46674,11166,4848.907,10317070.99383
2026-03-13 16:38:00+00:00,2127.94,2129.0,2127.53,2128.31,9199.956,2026-03-13 16:38:59.999000+00:00,19580556.60018,9116,5272.151,11221164.75741
2026-03-13 16:39:00+00:00,2128.3,2132.0,2127.06,2129.34,11165.46,2026-03-13 16:39:59.999000+00:00,23773174.5501,11740,6996.38,14897255.52589
2026-03-13 16:40:00+00:00,2129.34,2129.63,2127.22,2128.68,4851.427,2026-03-13 16:40:59.999000+00:00,10325904.83778,6716,3045.0,6480967.13424
2026-03-13 16:41:00+00:00,2128.69,2130.57,2127.9,2130.33,4066.199,2026-03-13 16:41:59.999000+00:00,8658123.0298,6463,2014.151,4288726.17423
2026-03-13 16:42:00+00:00,2130.34,2135.37,2129.81,2131.71,14224.981,2026-03-13 16:42:59.999000+00:00,30338765.34399,12751,8841.093,18858043.5816
2026-03-13 16:43:00+00:00,2131.7,2132.24,2130.61,2131.95,5087.724,2026-03-13 16:43:59.999000+00:00,10844397.76553,5817,2044.281,4357457.52136
2026-03-13 16:44:00+00:00,2131.95,2132.68,2130.0,2132.31,4715.964,2026-03-13 16:44:59.999000+00:00,10052059.69413,7839,1696.953,3617397.50495
2026-03-13 16:45:00+00:00,2132.3,2132.63,2130.08,2132.33,2961.133,2026-03-13 16:45:59.999000+00:00,6311452.80471,6575,1068.212,2277018.24222
2026-03-13 16:46:00+00:00,2132.34,2132.78,2131.0,2131.38,2212.915,2026-03-13 16:46:59.999000+00:00,4717764.17726,5067,910.251,1940597.95971
2026-03-13 16:47:00+00:00,2131.37,2133.83,2130.19,2132.05,3414.18,2026-03-13 16:47:59.999000+00:00,7279492.42232,7657,1367.615,2916190.38549
2026-03-13 16:48:00+00:00,2132.06,2134.47,2132.0,2134.47,7370.287,2026-03-13 16:48:59.999000+00:00,15720606.75856,8832,3950.399,8426155.70711
2026-03-13 16:49:00+00:00,2134.48,2136.43,2134.07,2136.06,10300.085,2026-03-13 16:49:59.999000+00:00,21994078.81232,12506,5304.609,11327234.7144
2026-03-13 16:50:00+00:00,2136.06,2137.98,2135.33,2137.69,8969.574,2026-03-13 16:50:59.999000+00:00,19168800.83404,9963,4968.01,10617224.17655
