symbol,fundingTime,fundingRate,markPrice
ADAUSDT,2026-03-14 00:00:00.001000+00:00,-3.326e-05,0.2655
ADAUSDT,2026-03-14 08:00:00+00:00,-0.00011746,0.26155877
ADAUSDT,2026-03-14 16:00:00.007000+00:00,-0.00028771,0.26048116
ADAUSDT,2026-03-15 00:00:00+00:00,-0.00025448,0.2633
ADAUSDT,2026-03-15 08:00:00+00:00,7.669e-05,0.2646
ADAUSDT,2026-03-15 16:00:00+00:00,8.564e-05,0.26358363
ADAUSDT,2026-03-16 00:00:00+00:00,9.182e-05,0.2701
ADAUSDT,2026-03-16 08:00:00.010000+00:00,0.0001,0.28986896
ADAUSDT,2026-03-16 16:00:00+00:00,0.0001,0.28341716
ADAUSDT,2026-03-17 00:00:00+00:00,7.693e-05,0.2903
ADAUSDT,2026-03-17 08:00:00.002000+00:00,-0.00010713,0.28640266
ADAUSDT,2026-03-17 16:00:00.011000+00:00,9.919e-05,0.28626744
ADAUSDT,2026-03-18 00:00:00.002000+00:00,6.94e-05,0.2888649
ADAUSDT,2026-03-18 08:00:00.002000+00:00,5.163e-05,0.28833841
ADAUSDT,2026-03-18 16:00:00.005000+00:00,-0.00011429,0.2714
ADAUSDT,2026-03-19 00:00:00+00:00,-0.0001082,0.2741
ADAUSDT,2026-03-19 08:00:00.003000+00:00,-5.832e-05,0.2683
ADAUSDT,2026-03-19 16:00:00.003000+00:00,-5.689e-05,0.2654
ADAUSDT,2026-03-20 00:00:00.002000+00:00,-3.88e-06,0.26739277
ADAUSDT,2026-03-20 08:00:00+00:00,3.267e-05,0.26991106
ADAUSDT,2026-03-20 16:00:00+00:00,-5.731e-05,0.26655565
ADAUSDT,2026-03-21 00:00:00+00:00,-9.215e-05,0.26584682
ADAUSDT,2026-03-21 08:00:00+00:00,6.02e-06,0.26475688
ADAUSDT,2026-03-21 16:00:00.014000+00:00,-0.00013242,0.2647
ADAUSDT,2026-03-22 00:00:00.012000+00:00,-0.00016752,0.25723621
ADAUSDT,2026-03-22 08:00:00.007000+00:00,-0.00022089,0.2566
ADAUSDT,2026-03-22 16:00:00.002000+00:00,-0.00028244,0.25544423
ADAUSDT,2026-03-23 00:00:00+00:00,-0.0002475,0.25045525
ADAUSDT,2026-03-23 08:00:00.003000+00:00,-0.00014067,0.2498
ADAUSDT,2026-03-23 16:00:00.002000+00:00,2.444e-05,0.26097321
ADAUSDT,2026-03-24 00:00:00+00:00,7.22e-05,0.2615
ADAUSDT,2026-03-24 08:00:00+00:00,-1.5e-06,0.2656
ADAUSDT,2026-03-24 16:00:00.003000+00:00,-3.492e-05,0.26083945
ADAUSDT,2026-03-25 00:00:00+00:00,0.0001,0.2663
ADAUSDT,2026-03-25 08:00:00+00:00,0.0001,0.2694
ADAUSDT,2026-03-25 16:00:00.013000+00:00,0.0001,0.2702
ADAUSDT,2026-03-26 00:00:00.001000+00:00,0.0001,0.27039897
ADAUSDT,2026-03-26 08:00:00.001000+00:00,9.119e-05,0.26193406
ADAUSDT,2026-03-26 16:00:00+00:00,-2.125e-05,0.2559
ADAUSDT,2026-03-27 00:00:00.006000+00:00,2.635e-05,0.25452622
ADAUSDT,2026-03-27 08:00:00+00:00,-5.522e-05,0.2547
ADAUSDT,2026-03-27 16:00:00+00:00,-0.00013929,0.2474634
