symbol,sumOpenInterest,sumOpenInterestValue,CMCCirculatingSupply,timestamp
SOLUSDT,8644788.52,791181367.3143407,572136290.32557440,2026-03-25 22:40:00+00:00
SOLUSDT,8605282.77,789190482.8367,572136290.32557440,2026-03-25 22:45:00+00:00
SOLUSDT,8588719.81,787843268.1713,572136290.32557440,2026-03-25 22:50:00+00:00
SOLUSDT,8581425.5,787259975.37,572136290.32557440,2026-03-25 22:55:00+00:00
SOLUSDT,8579897.42,786776593.414,572136290.32557440,2026-03-25 23:00:00+00:00
SOLUSDT,8576975.66,787109056.3182,572136290.32557440,2026-03-25 23:05:00+00:00
SOLUSDT,8573001.06,786572847.255,572136290.32557440,2026-03-25 23:10:00+00:00
SOLUSDT,8569832.28,785015741.7464985,572136290.32557440,2026-03-25 23:15:00+00:00
SOLUSDT,8565565.55,784631776.8022051,572136290.32557440,2026-03-25 23:20:00+00:00
SOLUSDT,8562373.32,784917308.2652668,572136290.32557440,2026-03-25 23:25:00+00:00
SOLUSDT,8561523.28,784920454.3104,572136290.32557440,2026-03-25 23:30:00+00:00
SOLUSDT,8559280.54,784427127.3096076,572136290.32557440,2026-03-25 23:35:00+00:00
SOLUSDT,8552953.47,782960884.9436125,572136290.32557440,2026-03-25 23:40:00+00:00
SOLUSDT,8558499.31,783188271.8581,572136290.32557440,2026-03-25 23:45:00+00:00
SOLUSDT,8553942.01,783113391.0155,572136290.32557440,2026-03-25 23:50:00+00:00
SOLUSDT,8552684.04,784452180.1488,572136290.32557440,2026-03-25 23:55:00+00:00
SOLUSDT,8553460.47,784010186.6802,572136290.32557440,2026-03-26 00:00:00+00:00
SOLUSDT,8546903.77,782725447.2566,572136290.32557440,2026-03-26 00:05:00+00:00
SOLUSDT,8544429.48,781700258.0411431,572136290.32557440,2026-03-26 00:10:00+00:00
SOLUSDT,8537741.05,782227835.001,572136290.32557440,2026-03-26 00:15:00+00:00
SOLUSDT,8532820.77,781751046.098114,572136290.32557440,2026-03-26 00:20:00+00:00
SOLUSDT,8533375.39,781827853.2318,572136290.32557440,2026-03-26 00:25:00+00:00
SOLUSDT,8530838.24,782466642.4563112,572136290.32557440,2026-03-26 00:30:00+00:00
