open_time,close_time,open,high,low,close,trade_count
2026-03-13 17:00:00+00:00,2026-03-13 17:59:59.999000+00:00,662.04038562,664.6,654.39588877,655.80163093,3600
2026-03-13 18:00:00+00:00,2026-03-13 18:59:59.999000+00:00,655.95176677,658.58507529,654.25499504,656.88,3600
2026-03-13 19:00:00+00:00,2026-03-13 19:59:59.999000+00:00,656.88,658.19,656.10786193,657.23558982,3600
2026-03-13 20:00:00+00:00,2026-03-13 20:59:59.999000+00:00,657.23558982,658.71,656.49450666,657.4,3600
2026-03-13 21:00:00+00:00,2026-03-13 21:59:59.999000+00:00,657.40834351,658.83938014,656.2608463,656.895386,3600
2026-03-13 22:00:00+00:00,2026-03-13 22:59:59.999000+00:00,656.895386,657.43,653.65,655.65,3600
2026-03-13 23:00:00+00:00,2026-03-13 23:59:59.999000+00:00,655.66,656.23022476,654.6,655.83443548,3600
2026-03-14 00:00:00+00:00,2026-03-14 00:59:59.999000+00:00,655.83443548,656.29733991,652.58,653.16,3600
2026-03-14 01:00:00+00:00,2026-03-14 01:59:59.999000+00:00,653.17,656.9,652.95883538,656.489421,3600
2026-03-14 02:00:00+00:00,2026-03-14 02:59:59.999000+00:00,656.489421,656.76491894,655.13913674,655.51892278,3600
2026-03-14 03:00:00+00:00,2026-03-14 03:59:59.999000+00:00,655.51892278,657.23329733,655.28,656.88,3600
2026-03-14 04:00:00+00:00,2026-03-14 04:59:59.999000+00:00,656.88,658.04,655.28,655.3016758,3600
2026-03-14 05:00:00+00:00,2026-03-14 05:59:59.999000+00:00,655.31199543,656.70496997,654.57,655.60922182,3600
2026-03-14 06:00:00+00:00,2026-03-14 06:59:59.999000+00:00,655.60299552,655.60299552,651.07079305,653.31534215,3600
2026-03-14 07:00:00+00:00,2026-03-14 07:59:59.999000+00:00,653.31534215,654.36187664,652.01923728,652.21819488,3600
2026-03-14 08:00:00+00:00,2026-03-14 08:59:59.999000+00:00,652.21819488,653.78401352,651.83,652.00968707,3600
2026-03-14 09:00:00+00:00,2026-03-14 09:59:59.999000+00:00,652.00968707,653.29050866,650.55898022,651.21,3600
2026-03-14 10:00:00+00:00,2026-03-14 10:59:59.999000+00:00,651.19286434,651.36934537,650.05673059,650.94,3600
2026-03-14 11:00:00+00:00,2026-03-14 11:59:59.999000+00:00,650.94,653.88,650.8895242,653.47393737,3600
2026-03-14 12:00:00+00:00,2026-03-14 12:59:59.999000+00:00,653.47922685,654.61,652.5,653.41898203,3600
2026-03-14 13:00:00+00:00,2026-03-14 13:59:59.999000+00:00,653.41898203,654.49,652.88,654.09400888,3600
2026-03-14 14:00:00+00:00,2026-03-14 14:59:59.999000+00:00,654.08026008,654.89,651.75378942,652.31,3600
2026-03-14 15:00:00+00:00,2026-03-14 15:59:59.999000+00:00,652.31,653.61,651.84,653.41546572,3600
2026-03-14 16:00:00+00:00,2026-03-14 16:59:59.999000+00:00,653.38993331,654.29782099,652.28,654.03164239,3600
2026-03-14 17:00:00+00:00,2026-03-14 17:59:59.999000+00:00,654.03164239,654.03164239,652.7,653.01,3600
2026-03-14 18:00:00+00:00,2026-03-14 18:59:59.999000+00:00,653.01,653.55339177,652.19165694,653.19,3600
2026-03-14 19:00:00+00:00,2026-03-14 19:59:59.999000+00:00,653.18386119,654.02517352,652.64,653.58,3600
2026-03-14 20:00:00+00:00,2026-03-14 20:59:59.999000+00:00,653.576379,654.53275629,653.11,653.89152055,3600
2026-03-14 21:00:00+00:00,2026-03-14 21:59:59.999000+00:00,653.8870968,654.91589251,653.1,654.65,3600
2026-03-14 22:00:00+00:00,2026-03-14 22:59:59.999000+00:00,654.71457666,655.26020134,654.1942888,654.92,3600
2026-03-14 23:00:00+00:00,2026-03-14 23:59:59.999000+00:00,654.91,657.93,654.89,657.61592172,3600
2026-03-15 00:00:00+00:00,2026-03-15 00:59:59.999000+00:00,657.61592172,657.88023599,655.41882082,655.77920286,3600
2026-03-15 01:00:00+00:00,2026-03-15 01:59:59.999000+00:00,655.77068553,656.06871683,654.33991545,655.38314687,3600
2026-03-15 02:00:00+00:00,2026-03-15 02:59:59.999000+00:00,655.38862632,660.55,655.37,659.413388,3600
2026-03-15 03:00:00+00:00,2026-03-15 03:59:59.999000+00:00,659.413388,661.23,657.96442139,658.88623139,3600
2026-03-15 04:00:00+00:00,2026-03-15 04:59:59.999000+00:00,658.88623139,660.59434301,658.32533808,659.27,3600
2026-03-15 05:00:00+00:00,2026-03-15 05:59:59.999000+00:00,659.27,660.94217321,658.5723431,659.41047957,3600
2026-03-15 06:00:00+00:00,2026-03-15 06:59:59.999000+00:00,659.41047957,660.11378331,657.64045926,658.5,3600
2026-03-15 07:00:00+00:00,2026-03-15 07:59:59.999000+00:00,658.51,660.50811457,658.20104566,659.95599382,3600
2026-03-15 08:00:00+00:00,2026-03-15 08:59:59.999000+00:00,659.95599382,664.23,659.66,664.23,3600
2026-03-15 09:00:00+00:00,2026-03-15 09:59:59.999000+00:00,664.22,666.61281484,662.90678358,663.69348937,3600
2026-03-15 10:00:00+00:00,2026-03-15 10:59:59.999000+00:00,663.68527019,663.93192425,662.19,662.97,3600
2026-03-15 11:00:00+00:00,2026-03-15 11:59:59.999000+00:00,662.96,663.09,659.94259055,661.58551278,3600
2026-03-15 12:00:00+00:00,2026-03-15 12:59:59.999000+00:00,661.63,661.98,659.77071377,661.98,3600
2026-03-15 13:00:00+00:00,2026-03-15 13:59:59.999000+00:00,661.97822469,662.52,656.78082978,659.95301345,3600
2026-03-15 14:00:00+00:00,2026-03-15 14:59:59.999000+00:00,659.95301345,660.46230018,658.37,660.27,3600
2026-03-15 15:00:00+00:00,2026-03-15 15:59:59.999000+00:00,660.27408751,661.25300069,659.5,659.6878366,3600
