open_time,close_time,open,high,low,close,trade_count
2026-03-13 16:20:00+00:00,2026-03-13 16:24:59.999000+00:00,1.01240317,1.01470081,1.01156703,1.0121,300
2026-03-13 16:25:00+00:00,2026-03-13 16:29:59.999000+00:00,1.0122,1.0133,1.0078,1.01198048,300
2026-03-13 16:30:00+00:00,2026-03-13 16:34:59.999000+00:00,1.01196605,1.01549725,1.01195772,1.0135,300
2026-03-13 16:35:00+00:00,2026-03-13 16:39:59.999000+00:00,1.0136,1.0168,1.0136,1.0151,300
2026-03-13 16:40:00+00:00,2026-03-13 16:44:59.999000+00:00,1.0149,1.01591539,1.0138,1.01515898,300
2026-03-13 16:45:00+00:00,2026-03-13 16:49:59.999000+00:00,1.0153,1.0157,1.0132,1.0143,300
2026-03-13 16:50:00+00:00,2026-03-13 16:54:59.999000+00:00,1.0145,1.0156,1.01342123,1.01442954,300
2026-03-13 16:55:00+00:00,2026-03-13 16:59:59.999000+00:00,1.01442954,1.01442954,1.01120303,1.0121,300
2026-03-13 17:00:00+00:00,2026-03-13 17:04:59.999000+00:00,1.0119,1.01316784,1.009122,1.01021237,300
2026-03-13 17:05:00+00:00,2026-03-13 17:09:59.999000+00:00,1.01021237,1.0138,1.01021237,1.0136,300
2026-03-13 17:10:00+00:00,2026-03-13 17:14:59.999000+00:00,1.0135,1.01351748,1.009,1.00934848,300
2026-03-13 17:15:00+00:00,2026-03-13 17:19:59.999000+00:00,1.0095,1.0102,1.0068,1.00940808,300
2026-03-13 17:20:00+00:00,2026-03-13 17:24:59.999000+00:00,1.00928315,1.0094,1.00643923,1.00688484,300
2026-03-13 17:25:00+00:00,2026-03-13 17:29:59.999000+00:00,1.00684291,1.0069,1.0019,1.00263007,300
2026-03-13 17:30:00+00:00,2026-03-13 17:34:59.999000+00:00,1.0027,1.00291391,1.00069913,1.00172183,300
2026-03-13 17:35:00+00:00,2026-03-13 17:39:59.999000+00:00,1.00171164,1.0026,0.99872362,1.00045593,300
2026-03-13 17:40:00+00:00,2026-03-13 17:44:59.999000+00:00,1.00044698,1.0006,0.99540396,0.9967,300
2026-03-13 17:45:00+00:00,2026-03-13 17:49:59.999000+00:00,0.9968,0.9979,0.9938396,0.99510265,300
2026-03-13 17:50:00+00:00,2026-03-13 17:54:59.999000+00:00,0.99511583,0.99789048,0.99327157,0.99719195,300
2026-03-13 17:55:00+00:00,2026-03-13 17:59:59.999000+00:00,0.99707882,0.99989887,0.99567861,0.99989887,300
2026-03-13 18:00:00+00:00,2026-03-13 18:04:59.999000+00:00,0.9999,1.0022,0.9989,1.0003,300
2026-03-13 18:05:00+00:00,2026-03-13 18:09:59.999000+00:00,1.0003,1.0003,0.9987,1.00010243,300
2026-03-13 18:10:00+00:00,2026-03-13 18:14:59.999000+00:00,1.00010175,1.0041,0.998,1.00362912,300
2026-03-13 18:15:00+00:00,2026-03-13 18:19:59.999000+00:00,1.00362912,1.00362912,0.99620424,0.99942263,300
2026-03-13 18:20:00+00:00,2026-03-13 18:24:59.999000+00:00,0.9997,1.0006298,0.9968,0.99801295,300
2026-03-13 18:25:00+00:00,2026-03-13 18:29:59.999000+00:00,0.99798131,1.0008,0.9970498,1.00071966,300
2026-03-13 18:30:00+00:00,2026-03-13 18:34:59.999000+00:00,1.00123567,1.00294729,1.00063319,1.00250067,300
2026-03-13 18:35:00+00:00,2026-03-13 18:39:59.999000+00:00,1.00250067,1.00455179,1.0017,1.00313334,300
2026-03-13 18:40:00+00:00,2026-03-13 18:44:59.999000+00:00,1.00316357,1.0047,1.0027678,1.00322328,300
2026-03-13 18:45:00+00:00,2026-03-13 18:49:59.999000+00:00,1.00312768,1.0032,0.99960611,1.00123671,300
2026-03-13 18:50:00+00:00,2026-03-13 18:54:59.999000+00:00,1.00124525,1.0012526,0.9984,1.00020531,300
2026-03-13 18:55:00+00:00,2026-03-13 18:59:59.999000+00:00,1.00020415,1.00041451,0.9981,0.99920424,300
2026-03-13 19:00:00+00:00,2026-03-13 19:04:59.999000+00:00,0.9991802,0.9995,0.99738981,0.99779994,300
2026-03-13 19:05:00+00:00,2026-03-13 19:09:59.999000+00:00,0.99777727,1.00132755,0.99690911,0.9995316,300
2026-03-13 19:10:00+00:00,2026-03-13 19:14:59.999000+00:00,0.99953754,1.0008,0.999,0.99963859,300
2026-03-13 19:15:00+00:00,2026-03-13 19:19:59.999000+00:00,0.99963767,1.0012,0.9996,0.9997,300
2026-03-13 19:20:00+00:00,2026-03-13 19:24:59.999000+00:00,0.9996,1.0015675,0.9972,1.0015675,300
2026-03-13 19:25:00+00:00,2026-03-13 19:29:59.999000+00:00,1.00149197,1.00149197,0.99877219,0.9993,300
2026-03-13 19:30:00+00:00,2026-03-13 19:34:59.999000+00:00,0.9993,1.0021,0.9993,1.00026599,300
2026-03-13 19:35:00+00:00,2026-03-13 19:39:59.999000+00:00,1.00026599,1.0011,0.9998,1.00021206,300
2026-03-13 19:40:00+00:00,2026-03-13 19:44:59.999000+00:00,1.00021206,1.0009,0.99943133,1.0002,300
2026-03-13 19:45:00+00:00,2026-03-13 19:49:59.999000+00:00,1.0003,1.0016,0.99962111,1.0014,300
2026-03-13 19:50:00+00:00,2026-03-13 19:54:59.999000+00:00,1.0014,1.00329721,1.00090979,1.00245038,300
2026-03-13 19:55:00+00:00,2026-03-13 19:59:59.999000+00:00,1.00244672,1.0033,1.00036045,1.00095141,300
2026-03-13 20:00:00+00:00,2026-03-13 20:04:59.999000+00:00,1.00095141,1.0013,0.99870951,0.9991,300
2026-03-13 20:05:00+00:00,2026-03-13 20:09:59.999000+00:00,0.9991,1.0002,0.99876791,0.9993,300
